"","Provider.ID","HAI_1_SIR","HAI_1a_SIR","HAI_2_SIR","HAI_2a_SIR","HAI_3_SIR","HAI_4_SIR","HAI_5_SIR","HAI_6_SIR","COMP_HIP_KNEE","PSI_90_SAFETY"
"2242",241328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2243",241329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2244",241330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2245",241332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2246",241333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2247",241334,NA,NA,NA,NA,NA,NA,NA,NA,2270,NA
"2248",241335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2249",241336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2250",241337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2251",241338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252",241339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2253",241340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2254",241341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2255",241342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2256",241343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2257",241344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2258",241345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2259",241346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2260",241347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2261",241348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2262",241349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2263",241350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2264",241351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2265",241352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2266",241353,NA,NA,NA,NA,NA,NA,NA,NA,2333,NA
"2267",241354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2268",241355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2269",241356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2270",241357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2271",241358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2272",241359,NA,NA,NA,NA,NA,NA,NA,NA,2333,NA
"2273",241360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2274",241361,NA,NA,NA,NA,NA,NA,NA,NA,2322,NA
"2275",241362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2276",241363,NA,NA,NA,NA,NA,NA,NA,NA,2443,NA
"2277",241364,NA,NA,NA,NA,NA,NA,NA,NA,2322,NA
"2278",241365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2279",241366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2280",241367,NA,NA,NA,NA,NA,NA,NA,NA,2322,NA
"2281",241368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2282",241369,NA,NA,NA,NA,NA,NA,NA,NA,2259,NA
"2283",241370,NA,NA,NA,NA,NA,NA,NA,NA,2322,NA
"2284",241371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2285",241372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2286",241373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2287",241374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2288",241375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2289",241376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2290",241377,NA,NA,NA,NA,NA,NA,NA,686,NA,NA
"2291",241378,NA,NA,1,NA,NA,NA,NA,NA,2259,NA
"2292",241379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2293",241380,NA,NA,NA,NA,NA,NA,NA,955,NA,NA
"2294",241381,NA,NA,NA,NA,NA,NA,NA,NA,2344,NA
"2295",243300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2296",243302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2297",243303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2298",250001,754,739,318,335,11778,672,1629,683,2259,2198
"2299",250002,NA,NA,NA,NA,NA,NA,NA,1,NA,87
"2300",250004,490,575,493,1062,502,1,1713,586,2259,73
"2301",250006,NA,NA,441,NA,NA,NA,NA,244,2498,66
"2302",250007,293,1,207,485,1,1524,1,510,2281,91
"2303",250009,210,1,359,288,663,NA,547,1431,2399,101
"2304",250012,NA,NA,NA,NA,NA,NA,NA,1,NA,88
"2305",250017,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2306",250018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2307",250019,256,280,324,400,321,1975,472,956,2215,92
"2308",250020,NA,NA,NA,NA,NA,NA,NA,1,NA,86
"2309",250025,NA,NA,1,NA,1,NA,NA,1,NA,75
"2310",250027,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2311",250031,1549,1539,400,606,473,1,1012,424,2366,96
"2312",250034,988,599,321,1,248,12315,546,779,2333,47
"2313",250036,NA,NA,1009,NA,NA,NA,NA,1,NA,84
"2314",250038,1849,NA,1,1,NA,NA,NA,483,2270,96
"2315",250040,991,1008,200,270,1,NA,12451,1046,2259,86
"2316",250042,502,NA,315,502,NA,NA,NA,633,NA,72
"2317",250043,NA,NA,NA,NA,NA,NA,NA,471,NA,87
"2318",250044,NA,NA,NA,NA,NA,NA,NA,389,NA,86
"2319",250048,42,69,1076,1360,680,459,537,620,2270,87
"2320",250049,NA,NA,NA,NA,NA,NA,NA,1,NA,87
"2321",250050,1,NA,1,1,725,NA,NA,1,2300,72
"2322",250057,799,NA,1282,NA,1580,NA,NA,206,NA,77
"2323",250058,889,682,1220,392,1160,NA,664,861,2377,112
"2324",250060,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2325",250061,NA,NA,NA,NA,NA,NA,NA,NA,NA,87
"2326",250067,NA,NA,1,NA,NA,1529,NA,866,NA,85
"2327",250069,1471,1327,861,1659,1187,NA,1418,744,2388,95
"2328",250072,815,867,479,412,1,1,354,243,2377,73
"2329",250077,NA,NA,1,1,NA,NA,NA,NA,NA,80
"2330",250078,817,974,1082,766,1715,NA,752,804,2388,80
"2331",250079,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2332",250081,NA,NA,NA,NA,NA,NA,NA,761,NA,88
"2333",250082,1501,8123,625,372,1,NA,1574,437,2300,80
"2334",250084,966,NA,1,1,NA,NA,NA,885,2355,83
"2335",250085,NA,NA,17165,NA,NA,NA,NA,1288,NA,86
"2336",250093,NA,NA,1,NA,1,NA,NA,163,NA,98
"2337",250094,1,1,1,1,1,NA,NA,541,2300,89
"2338",250095,NA,NA,555,NA,NA,NA,NA,1557,NA,92
"2339",250096,NA,NA,1,NA,NA,NA,NA,155,NA,134
"2340",250097,1162,1185,457,662,1,834,1,1,2300,109
"2341",250099,381,NA,1,1,1,NA,1,1021,2344,61
"2342",250100,411,531,1,1,319,1,1,265,2237,78
"2343",250102,989,835,348,494,1347,1517,708,1064,2204,84
"2344",250104,462,1,460,276,1274,NA,675,565,2226,73
"2345",250117,NA,NA,1,NA,NA,NA,NA,573,NA,107
"2346",250123,1,1,1,1,NA,NA,NA,295,2355,86
"2347",250124,NA,NA,821,NA,NA,NA,NA,269,NA,87
"2348",250126,NA,NA,NA,NA,NA,NA,NA,NA,NA,83
"2349",250127,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2350",250128,NA,NA,1297,NA,NA,NA,NA,222,NA,82
"2351",250134,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2352",250136,NA,NA,1,NA,NA,1274,NA,NA,NA,87
"2353",250138,729,921,1,1,NA,NA,1,298,2311,96
"2354",250141,702,739,311,153,971,15037,462,614,2281,86
"2355",250151,NA,NA,NA,NA,NA,NA,1,1,NA,82
"2356",250152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2357",250162,NA,NA,1,NA,NA,NA,NA,1,NA,84
"2358",250163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2359",250167,1,1,1,NA,NA,NA,NA,508,NA,81
"2360",250168,1,1,256,1,1,NA,NA,735,NA,104
"2361",251300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2362",251302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2363",251303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2364",251304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2365",251305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2366",251306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2367",251307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2368",251308,NA,NA,NA,NA,NA,NA,NA,869,NA,NA
"2369",251309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370",251312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2371",251313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2372",251314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2373",251315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2374",251316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2375",251317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2376",251318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2377",251319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2378",251320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2379",251322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2380",251323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2381",251324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2382",251325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2383",251326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2384",251327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2385",251329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2386",251330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2387",251331,NA,NA,NA,NA,NA,NA,NA,348,NA,NA
"2388",251332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2389",251333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2390",251334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2391",251335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2392",251336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2393",251337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2394",260001,307,552,321,234,265,NA,899,1326,2432,66
"2395",260004,NA,NA,NA,NA,NA,NA,NA,1,NA,88
"2396",260005,770,1196,575,1192,849,NA,349,353,2355,80
"2397",260006,396,225,158,220,1696,NA,1137,755,2215,62
"2398",260009,NA,NA,612,253,1073,NA,NA,346,2226,111
"2399",260011,11808,14814,570,950,1,NA,1,657,2311,73
"2400",260015,NA,NA,1472,NA,NA,NA,NA,383,2281,77
"2401",260017,1,NA,332,673,1,NA,NA,764,2237,78
"2402",260020,252,319,450,493,76,1,1075,1115,2215,74
"2403",260022,1,1,183,1,952,NA,NA,1268,2465,69
"2404",260023,303,1,402,239,688,NA,1,1231,2594,64
"2405",260024,NA,NA,992,NA,NA,NA,NA,1493,NA,82
"2406",260025,744,NA,908,1,NA,NA,NA,284,2226,87
"2407",260027,521,143,741,603,1332,1674,554,1292,2322,80
"2408",260032,831,682,619,661,1308,741,912,914,2322,122
"2409",260034,NA,NA,764,NA,NA,NA,NA,353,2388,97
"2410",260040,282,46,558,453,671,497,467,642,2366,53
"2411",260047,1,NA,299,1,1484,NA,NA,508,2215,83
"2412",260048,1549,998,559,388,1331,1,1256,564,NA,101
"2413",260050,NA,NA,NA,NA,NA,NA,NA,252,2322,89
"2414",260052,950,1175,221,397,1727,NA,NA,817,2259,62
"2415",260057,1,NA,1,1,NA,NA,NA,1,2377,85
"2416",260059,NA,NA,659,NA,NA,NA,NA,926,2259,78
"2417",260061,NA,NA,NA,NA,NA,NA,NA,NA,NA,91
"2418",260062,1,1,333,744,846,NA,NA,1308,2322,84
"2419",260064,NA,NA,1,NA,NA,NA,NA,622,2270,70
"2420",260065,304,303,816,891,866,434,420,1375,2281,89
"2421",260068,734,827,709,752,1336,1,1114,1399,2237,74
"2422",260070,NA,NA,1,1,NA,NA,NA,1,NA,81
"2423",260074,NA,NA,592,NA,NA,NA,NA,664,2388,104
"2424",260077,174,94,687,809,987,1,1042,1232,2248,117
"2425",260078,599,NA,156,1,785,NA,NA,811,2259,65
"2426",260080,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2427",260081,1303,1487,460,902,1020,NA,14739,808,2259,77
"2428",260085,1,1,289,318,276,NA,1123,1417,2410,81
"2429",260091,465,485,595,552,447,741,943,472,2322,93
"2430",260094,1,1,151,309,718,NA,767,786,2259,84
"2431",260095,306,357,583,573,704,1,725,1434,2311,66
"2432",260096,816,388,381,615,715,494,984,1563,2399,70
"2433",260097,NA,NA,NA,NA,NA,NA,NA,192,2410,82
"2434",260102,1,NA,1351,NA,NA,NA,1,529,2248,98
"2435",260104,1381,1356,699,782,1,1,1929,665,2270,91
"2436",260105,875,850,689,679,1387,NA,1032,782,NA,186
"2437",260108,769,442,523,826,1903,554,825,521,2300,89
"2438",260110,643,851,980,1645,730,NA,1178,671,2281,105
"2439",260113,1052,NA,335,448,NA,NA,NA,793,2311,88
"2440",260119,150,291,161,168,499,NA,1506,972,2270,85
"2441",260137,245,106,293,178,1,NA,495,803,2237,80
"2442",260138,932,1248,701,622,1,970,1293,1063,2322,85
"2443",260141,265,274,829,943,1267,401,977,1106,2432,110
"2444",260142,NA,NA,NA,NA,NA,NA,NA,719,2300,85
"2445",260160,NA,NA,NA,NA,NA,NA,NA,1,NA,95
"2446",260162,1256,NA,1,NA,549,NA,NA,263,2311,71
"2447",260163,NA,NA,1,NA,NA,NA,NA,880,2322,90
"2448",260175,NA,NA,1,NA,NA,NA,NA,231,2388,63
"2449",260176,650,1,678,1169,767,NA,NA,942,2311,96
"2450",260177,419,354,801,695,544,1,571,619,2248,76
"2451",260179,237,247,367,379,963,NA,509,487,2237,125
"2452",260180,920,812,368,438,543,1648,293,679,2355,91
"2453",260183,752,708,591,782,1944,1,1685,1010,2193,93
"2454",260186,324,786,669,1051,1409,NA,NA,404,2270,63
"2455",260190,440,561,914,540,1517,NA,NA,614,2333,73
"2456",260191,837,558,225,361,801,NA,NA,848,2388,110
"2457",260193,1,1,375,533,NA,NA,NA,1750,2333,87
"2458",260195,1,NA,559,1760,NA,NA,NA,1414,2281,71
"2459",260200,659,987,138,1,616,NA,7964,510,2344,71
"2460",260207,NA,NA,NA,NA,NA,NA,NA,NA,NA,91
"2461",260209,NA,NA,NA,NA,NA,NA,NA,456,NA,88
"2462",260210,8176,NA,767,1445,NA,NA,1,312,NA,95
"2463",260214,1,NA,1,NA,NA,NA,NA,1015,2311,71
"2464",260216,1,1,532,341,286,7893,1,1329,2281,71
"2465",260219,1,NA,768,NA,1,NA,NA,388,2355,88
"2466",260227,NA,NA,NA,NA,NA,NA,NA,NA,NA,88
"2467",261301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2468",261302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2469",261303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2470",261305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2471",261306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2472",261307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2473",261308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2474",261309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2475",261310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2476",261311,NA,NA,NA,NA,NA,NA,NA,NA,2344,NA
"2477",261312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2478",261313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2479",261314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2480",261315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2481",261316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2482",261317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2483",261318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2484",261319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2485",261320,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"2486",261321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2487",261322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2488",261323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2489",261324,NA,NA,NA,NA,NA,NA,NA,NA,2248,NA
"2490",261325,NA,NA,NA,NA,NA,NA,NA,NA,2300,NA
"2491",261327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2492",261328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2493",261329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2494",261330,NA,NA,NA,NA,NA,NA,NA,NA,2300,NA
"2495",261331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2496",261332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2497",261333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2498",261334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2499",261335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2500",261336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2501",261337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2502",261338,NA,NA,NA,NA,NA,NA,NA,657,2366,NA
"2503",261339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2504",263301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2505",263302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2506",263303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2507",263304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2508",270003,1,1,550,584,1,NA,887,146,2476,86
"2509",270004,496,548,336,178,901,7900,8453,833,2237,85
"2510",270012,916,802,1,1,590,1340,1,1360,2311,85
"2511",270014,944,345,1070,367,1,NA,1,842,2237,82
"2512",270017,1,1,883,883,NA,NA,NA,987,2487,124
"2513",270023,1,1,NA,NA,1,NA,NA,897,2259,88
"2514",270032,NA,NA,NA,NA,NA,NA,NA,1,2421,92
"2515",270049,738,828,1040,1347,718,NA,997,818,2248,100
"2516",270051,707,1,933,1077,1649,NA,1,943,170,94
"2517",270057,1,1,368,869,601,NA,NA,1265,2215,126
"2518",270074,NA,NA,NA,NA,NA,NA,NA,1,NA,87
"2519",270086,NA,NA,NA,NA,NA,NA,NA,NA,2281,74
"2520",270087,NA,NA,1,NA,NA,NA,NA,677,2259,84
"2521",271300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2522",271301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2523",271302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2524",271303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2525",271304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2526",271305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2527",271306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2528",271307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2529",271308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2530",271309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2531",271310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2532",271311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2533",271312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2534",271313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2535",271314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2536",271315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2537",271316,NA,NA,NA,NA,NA,NA,NA,NA,2465,NA
"2538",271317,NA,NA,NA,NA,NA,NA,NA,NA,2300,NA
"2539",271318,NA,NA,NA,NA,NA,NA,NA,889,2270,NA
"2540",271319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2541",271320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2542",271321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2543",271322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2544",271323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2545",271324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2546",271325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2547",271326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2548",271327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2549",271328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2550",271329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2551",271330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2552",271331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2553",271332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2554",271333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2555",271334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2556",271335,NA,NA,1060,NA,NA,NA,NA,NA,2311,NA
"2557",271336,NA,NA,NA,NA,NA,NA,NA,501,2300,NA
"2558",271337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2559",271338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2560",271339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2561",271340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2562",271341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2563",271342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2564",271343,NA,NA,NA,NA,NA,NA,NA,807,NA,NA
"2565",271344,NA,NA,NA,NA,NA,NA,NA,1,2333,NA
"2566",271345,NA,NA,NA,NA,NA,NA,NA,NA,2270,NA
"2567",271346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2568",271347,NA,NA,NA,NA,NA,NA,NA,NA,2259,NA
"2569",280003,522,375,532,684,582,743,652,449,2226,86
"2570",280009,385,763,1818,8537,538,NA,1,1390,2204,91
"2571",280013,1044,1113,981,1176,905,603,1286,1181,2226,114
"2572",280020,736,1302,244,1,439,529,1239,710,2300,99
"2573",280023,605,497,115,1,876,NA,955,396,2388,119
"2574",280030,733,931,823,654,1,NA,7832,462,2281,61
"2575",280032,1,NA,433,1,NA,NA,NA,350,2259,102
"2576",280040,518,114,263,135,1054,1967,169,496,2281,102
"2577",280060,208,350,371,204,1352,NA,767,1099,2270,78
"2578",280061,443,NA,1,NA,1292,NA,NA,1157,2410,66
"2579",280065,1,NA,1,NA,1306,NA,NA,1596,2248,81
"2580",280077,463,NA,1,NA,NA,NA,NA,1911,2311,110
"2581",280081,571,438,360,356,1,NA,443,59,2322,86
"2582",280105,1,NA,1,NA,NA,NA,NA,1202,2270,95
"2583",280111,NA,NA,NA,NA,NA,NA,NA,1,2248,65
"2584",280125,1,1,209,541,1,NA,NA,488,2259,68
"2585",280127,NA,NA,NA,NA,NA,NA,NA,1,2193,67
"2586",280128,NA,NA,NA,NA,NA,NA,NA,379,NA,53
"2587",280129,NA,NA,NA,NA,NA,NA,NA,1,2215,65
"2588",280130,1127,557,1069,459,1101,NA,NA,774,2300,96
"2589",280131,NA,NA,1,NA,NA,NA,NA,1,2215,74
"2590",280132,1769,NA,277,950,NA,NA,NA,805,2281,84
"2591",280133,NA,NA,NA,NA,NA,NA,NA,NA,NA,84
"2592",280134,NA,NA,1,1,1,NA,NA,429,2300,79
"2593",281300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2594",281301,NA,NA,NA,NA,NA,NA,NA,NA,2281,NA
"2595",281302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2596",281303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2597",281304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2598",281305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2599",281306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2600",281307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2601",281308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2602",281309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2603",281310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2604",281311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2605",281312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2606",281313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2607",281314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2608",281315,NA,NA,NA,NA,NA,NA,NA,NA,2333,NA
"2609",281316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2610",281318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2611",281319,NA,NA,NA,NA,NA,NA,NA,NA,2270,NA
"2612",281320,NA,NA,NA,NA,NA,NA,NA,NA,2270,NA
"2613",281321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2614",281322,NA,NA,NA,NA,NA,NA,NA,NA,2300,NA
"2615",281323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2616",281324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2617",281325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2618",281326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2619",281327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2620",281328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2621",281329,NA,NA,NA,NA,NA,NA,NA,1,2300,NA
"2622",281330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2623",281331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2624",281332,NA,NA,NA,NA,NA,NA,NA,NA,2311,NA
"2625",281333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2626",281334,NA,NA,NA,NA,NA,NA,NA,NA,2322,NA
"2627",281335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2628",281336,NA,NA,NA,NA,NA,NA,NA,NA,2311,NA
"2629",281338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2630",281339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2631",281340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2632",281341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2633",281342,NA,NA,NA,NA,NA,NA,NA,NA,2333,NA
"2634",281343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2635",281344,NA,NA,NA,NA,NA,NA,NA,NA,2270,NA
"2636",281345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2637",281346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2638",281347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
