"","Provider.ID","Score.READM_30_AMI","Score.READM_30_CABG","Score.READM_30_COPD","Score.READM_30_HF","Score.READM_30_HIP_KNEE","Score.READM_30_HOSP_WIDE","Score.READM_30_PN","Score.READM_30_STK"
"33587",260015,NA,NA,0.866787753320474,-0.036448081073741,1.42604399710639,1.47909865257814,0.757319469301587,0.124545161624438
"33601",260017,-1.13911484021031,NA,-1.33809752311251,-0.236802743602587,1.06468689609989,-0.0943490287239149,-0.565185124856733,-0.0618615996476058
"33615",260020,0.217488869580624,-0.449996344126484,-1.25935162038276,-1.43893071877567,-0.200062957422858,0.51082315639226,1.4533745188586,1.98861277434488
"33629",260022,0.321843001103001,NA,-0.314400787625766,-0.036448081073741,-0.380741507926107,-0.699521213840089,-0.982818154590941,NA
"33643",260023,-0.408635919553653,-0.361258585789714,1.10302546150972,2.10066831923397,1.60672254760964,1.84220196364785,2.07982406345991,-0.0618615996476058
"33657",260024,NA,NA,0.630550045131225,0.163906581455107,NA,0.389788719369025,-1.40045118432515,-0.434675122191695
"33671",260025,-0.721698314120792,NA,1.02427955877997,0.764970569041652,-0.0193844069196096,0.268754282345791,1.10534699408009,0.497358684168527
"33685",260027,-0.199927656508895,-0.538734102463254,1.10302546150972,-1.10500628122759,0.52265124459014,0.51082315639226,0.409291944523081,0.683765445440573
"33699",260032,1.78280084241631,-0.804947377473565,0.551804142401475,-0.170017856092972,-1.10345570993911,2.93151189685696,0.896530479212989,4.78471419342555
"33713",260034,NA,NA,0.945533656050221,-0.170017856092972,-0.0193844069196096,0.0266854082993196,0.757319469301587,NA
"33727",260040,-0.826052445643169,-0.361258585789714,1.26051726696922,-0.771081843679515,0.52265124459014,-0.215383465747149,0.0612644197445757,-0.807488644735784
"33741",260047,-0.617344182598411,-0.361258585789714,0.000582823293229964,-0.103232968583356,-1.10345570993911,-0.336417902770384,-0.704396134768135,0.217748542260461
"33755",260048,0.530551264147759,NA,1.10302546150972,-0.637512068660284,NA,0.873926467461965,0.200475429655977,NA
"33769",260050,NA,NA,-1.02311391219351,-0.837866731189132,0.52265124459014,-1.0626245249098,-1.81808421405935,NA
"33783",260052,-0.93040657716555,NA,-0.550638495815015,-1.70607026881414,-1.46481281094561,-2.15193445811891,-0.356368609989629,-1.55311568982396
"33797",260057,-0.721698314120792,NA,-1.02311391219351,0.0971216939454928,-0.200062957422858,0.147719845322554,-0.634790629812435,NA
"33811",260059,NA,NA,-0.629384398544765,-0.103232968583356,-0.380741507926107,0.631857593415496,2.77587911301692,NA
"33825",260061,NA,NA,0.315566434212226,-0.370372518621821,NA,0.268754282345791,-0.217157600078228,NA
"33839",260062,0.63490539567014,NA,-0.708130301274513,-0.971436506208363,-0.200062957422858,0.389788719369025,0.618108459390185,0.0313417809884161
"33853",260064,0.426197132625382,NA,-0.944368009463761,-1.70607026881414,-0.200062957422858,0.389788719369025,-0.217157600078228,NA
"33867",260065,-0.512990051076034,-0.449996344126484,-1.49558932857201,-1.57250049379491,2.51011530012588,-0.820555650863324,0.618108459390185,-1.64631907045998
"33881",260068,-0.826052445643169,0.259905722567676,1.10302546150972,-0.971436506208363,-0.380741507926107,-0.578486776816855,-0.217157600078228,-0.714285264099761
"33895",260070,NA,NA,3.4654025434022,2.10066831923397,NA,2.68944302281049,-0.28676310503393,NA
"33909",260074,0.113134738058243,NA,-0.786876204004263,-0.170017856092972,0.884008345596638,0.752892030438729,0.200475429655977,NA
"33923",260077,1.36538431632679,1.23602106427215,2.36295990518571,1.83352876919551,0.52265124459014,1.84220196364785,2.49745709319411,0.217748542260461
"33937",260078,-0.93040657716555,NA,0.394312336941977,-0.637512068660284,-0.380741507926107,-0.0943490287239149,-0.565185124856733,-0.24826836091965
"33951",260080,NA,NA,-0.550638495815015,NA,NA,1.23702977853167,-0.774001639723837,NA
"33965",260081,0.00878060653586248,1.50223433928246,-0.235654884896019,1.09889500658973,-1.64549136144885,0.51082315639226,-0.28676310503393,0.963375587348638
"33979",260085,0.530551264147759,0.526118997577987,0.0793287260229804,-0.904651618698747,3.41350805264213,-0.457452339793621,-0.356368609989629,-0.621081883463739
"33993",260091,-1.34782310325507,-0.183783069116175,-0.0781630794365205,-0.570727181150667,-0.561420058429358,0.268754282345791,0.757319469301587,0.404155303532505
"34007",260094,-0.93040657716555,NA,-1.73182703676125,0.764970569041652,0.52265124459014,-1.18365896193303,-0.982818154590941,0.963375587348638
"34021",260095,1.78280084241631,0.703594514251527,2.12672219699646,0.497831019003187,2.69079385062913,1.3580642155549,0.27008093461168,1.80220601307284
"34035",260096,0.530551264147759,-0.538734102463254,-0.0781630794365205,-0.437157406131435,-0.0193844069196096,-0.336417902770384,-0.217157600078228,-1.73952245109601
"34049",260097,NA,NA,-0.0781630794365205,-0.904651618698747,2.14875819911938,-0.336417902770384,-1.40045118432515,NA
"34063",260102,NA,NA,-0.708130301274513,-0.103232968583356,-1.10345570993911,0.994960904485198,-0.077946590166826,NA
"34077",260104,-0.199927656508895,-0.538734102463254,0.000582823293229964,0.497831019003187,-0.561420058429358,1.60013308960137,0.966135984168691,1.05657896798466
"34091",260105,1.67844671089393,NA,-0.156908982166268,0.0303368064358759,NA,3.4156496449499,-0.565185124856733,2.36142629688897
"34105",260108,0.217488869580624,-0.272520827452945,-0.786876204004263,0.564615906512804,0.703329795093389,0.147719845322554,0.896530479212989,-0.155064980283628
"34119",260110,-0.93040657716555,0.171167964230906,0.394312336941977,1.09889500658973,-0.742098608932607,-0.215383465747149,1.3837690139029,1.24298572925671
"34133",260113,-0.199927656508895,NA,-1.02311391219351,0.497831019003187,-0.380741507926107,0.0266854082993196,-0.217157600078228,-0.341471741555673
"34147",260119,1.57409257937155,1.85718537262954,-1.65308113403151,2.03388343172435,0.161294143583641,1.60013308960137,0.27008093461168,-0.24826836091965
"34161",260137,-0.304281788031272,-0.183783069116175,-1.33809752311251,0.163906581455107,-2.9102412149716,-1.0626245249098,0.0612644197445757,-2.11233597364009
"34175",260138,1.05232192175966,0.526118997577987,-0.393146690355517,-0.303587631112204,0.161294143583641,0.0266854082993196,2.42785158823841,0.310951922896483
"34189",260141,0.217488869580624,-0.183783069116175,0.315566434212226,0.230691468964724,1.78740109811289,1.3580642155549,-1.19163466945804,1.05657896798466
"34203",260142,NA,NA,0.945533656050221,0.764970569041652,0.884008345596638,-0.0943490287239149,0.757319469301587,NA
"34217",260160,NA,NA,-0.314400787625766,-1.23857605624683,NA,0.51082315639226,1.10534699408009,NA
"34231",260162,NA,NA,0.158074628752728,0.0971216939454928,-1.8261699119521,-0.215383465747149,1.3141635089472,NA
"34245",260163,NA,NA,-1.33809752311251,-0.971436506208363,-0.742098608932607,-0.0943490287239149,1.24455800399149,-0.0618615996476058
"34259",260175,NA,NA,-2.36179425859925,-0.170017856092972,0.703329795093389,-1.54676227300273,-1.67887320414795,-0.341471741555673
"34273",260176,1.46973844784917,-0.449996344126484,0.630550045131225,0.0971216939454928,0.34197269408689,1.11599534150843,0.757319469301587,-0.155064980283628
"34287",260177,0.113134738058243,-0.183783069116175,0.473058239671727,-0.036448081073741,3.41350805264213,0.631857593415496,0.409291944523081,0.310951922896483
"34301",260179,-1.24346897173269,-1.24863616915742,-0.314400787625766,-1.9732098188526,-1.64549136144885,-1.18365896193303,-0.147552095122528,-1.08709878664385
"34315",260180,1.99150910546107,0.703594514251527,1.41800907242872,1.03211011908012,3.95554370415188,1.84220196364785,2.21903507337131,-0.621081883463739
"34329",260183,1.26103018480442,0.437381239241217,1.10302546150972,-0.837866731189132,-0.742098608932607,-0.336417902770384,-1.12202916450234,-0.155064980283628
"34343",260186,-0.408635919553653,0.348643480904447,-0.471892593085267,0.898540344060884,-1.10345570993911,-0.699521213840089,-1.12202916450234,-0.341471741555673
"34357",260190,0.113134738058243,NA,-0.235654884896019,-0.036448081073741,1.42604399710639,0.0266854082993196,0.200475429655977,0.590562064804549
"34371",260191,0.113134738058243,NA,3.1504189324832,0.831755456551267,0.34197269408689,1.23702977853167,1.5229800238143,-1.36670892855192
"34385",260193,-0.617344182598411,NA,1.81173858607746,-1.03822139371798,1.42604399710639,1.3580642155549,-0.077946590166826,2.08181615498091
"34399",260195,0.530551264147759,NA,0.0793287260229804,-0.236802743602587,-1.46481281094561,-0.457452339793621,-0.774001639723837,-0.527878502827717
"34413",260200,-0.408635919553653,NA,-0.471892593085267,-0.236802743602587,0.34197269408689,0.147719845322554,0.130869924700278,0.124545161624438
"34427",260207,NA,NA,NA,NA,NA,NA,0.130869924700278,NA
"34441",260209,NA,NA,0.000582823293229964,NA,NA,0.752892030438729,1.3141635089472,NA
"34455",260210,NA,NA,0.866787753320474,0.497831019003187,NA,0.0266854082993196,1.17495249903579,NA
"34469",260214,NA,NA,1.41800907242872,0.163906581455107,0.161294143583641,1.3580642155549,-1.26124017441374,NA
"34483",260216,-1.45217723477745,NA,1.33926316969897,0.364261243983956,-0.0193844069196096,-0.336417902770384,0.548502954434483,-1.73952245109601
"34497",260219,0.530551264147759,NA,0.866787753320474,0.831755456551267,-0.0193844069196096,0.147719845322554,-0.00834108521112393,-0.155064980283628
"34511",260227,NA,NA,-0.314400787625766,NA,NA,1.11599534150843,0.339686439567382,NA
"34525",261301,NA,NA,NA,NA,NA,NA,NA,NA
"34539",261302,NA,NA,NA,NA,NA,NA,NA,NA
"34553",261303,NA,NA,0.945533656050221,0.0971216939454928,NA,0.389788719369025,0.618108459390185,NA
"34567",261305,NA,NA,0.551804142401475,NA,NA,-0.215383465747149,-0.634790629812435,NA
"34581",261306,NA,NA,NA,NA,NA,-0.699521213840089,-0.495579619901034,NA
"34595",261307,NA,NA,1.02427955877997,-0.437157406131435,NA,-0.457452339793621,0.130869924700278,NA
"34609",261308,NA,NA,0.315566434212226,1.43281944413781,NA,0.147719845322554,-0.00834108521112393,NA
"34623",261309,NA,NA,0.158074628752728,-0.236802743602587,NA,-0.0943490287239149,-0.147552095122528,NA
"34637",261310,NA,NA,1.33926316969897,1.36603455662819,NA,1.3580642155549,0.27008093461168,NA
"34651",261311,NA,NA,-0.550638495815015,-0.370372518621821,-0.380741507926107,-0.215383465747149,0.0612644197445757,NA
"34665",261312,NA,NA,0.158074628752728,-0.303587631112204,NA,1.11599534150843,0.548502954434483,NA
"34679",261313,NA,NA,NA,NA,NA,NA,NA,NA
"34693",261314,NA,NA,0.630550045131225,0.0303368064358759,NA,0.752892030438729,0.548502954434483,NA
"34707",261315,NA,NA,NA,NA,NA,NA,NA,NA
"34721",261316,NA,NA,-0.471892593085267,NA,NA,-0.0943490287239149,1.10534699408009,NA
"34735",261317,NA,NA,-0.235654884896019,NA,NA,-0.215383465747149,-0.704396134768135,NA
"34749",261318,NA,NA,1.02427955877997,1.96709854421474,NA,2.81047745983372,3.54153966752963,0.963375587348638
"34763",261319,NA,NA,-1.02311391219351,0.364261243983956,NA,0.0266854082993196,-0.634790629812435,NA
"34777",261320,NA,NA,0.0793287260229804,-0.103232968583356,NA,0.752892030438729,-0.28676310503393,NA
"34791",261321,NA,NA,0.0793287260229804,0.0971216939454928,NA,-0.215383465747149,-0.774001639723837,NA
"34805",261322,NA,NA,NA,NA,NA,NA,NA,NA
"34819",261323,NA,NA,0.473058239671727,-0.370372518621821,NA,0.0266854082993196,-0.147552095122528,NA
"34833",261324,NA,NA,1.26051726696922,-0.170017856092972,-0.200062957422858,0.631857593415496,-0.774001639723837,NA
"34847",261325,NA,NA,-0.786876204004263,-0.103232968583356,0.161294143583641,-0.336417902770384,0.478897449478783,0.497358684168527
"34861",261327,NA,NA,1.18177136423947,-0.437157406131435,NA,1.60013308960137,0.0612644197445757,NA
"34875",261328,NA,NA,0.866787753320474,-0.103232968583356,NA,0.268754282345791,-0.077946590166826,NA
"34889",261329,NA,NA,0.236820531482478,NA,NA,-0.457452339793621,-1.67887320414795,NA
"34903",261330,NA,NA,-1.18060571765301,0.431046131493573,0.161294143583641,-0.0943490287239149,-0.425974114945332,NA
"34917",261331,NA,NA,NA,NA,NA,NA,NA,NA
"34931",261332,NA,NA,0.473058239671727,-0.437157406131435,NA,0.268754282345791,0.618108459390185,NA
"34945",261333,NA,NA,0.630550045131225,0.965325231570498,NA,0.389788719369025,0.0612644197445757,NA
"34959",261334,NA,NA,NA,NA,NA,0.752892030438729,-0.00834108521112393,NA
"34973",261335,NA,NA,-0.314400787625766,-0.303587631112204,NA,-0.699521213840089,-0.425974114945332,NA
"34987",261336,NA,NA,NA,NA,NA,NA,NA,NA
"35001",261337,NA,NA,-1.25935162038276,-0.971436506208363,NA,-1.30469339895626,-0.843607144679538,NA
"35015",261338,NA,NA,-1.33809752311251,0.0971216939454928,0.703329795093389,-0.699521213840089,-0.843607144679538,NA
"35029",261339,NA,NA,NA,NA,NA,NA,NA,NA
"35043",263301,NA,NA,NA,NA,NA,NA,NA,NA
"35057",263302,NA,NA,NA,NA,NA,NA,NA,NA
"35071",263303,NA,NA,NA,NA,NA,NA,NA,NA
"35085",263304,NA,NA,NA,NA,NA,NA,NA,NA
"35099",270003,-1.45217723477745,NA,-0.944368009463761,0.698185681532035,1.42604399710639,-0.820555650863324,-0.147552095122528,-0.527878502827717
"35113",270004,-2.80878094456838,-0.893685135810335,-1.57433523130176,-0.971436506208363,-1.28413426044236,-0.578486776816855,-1.33084567936945,-0.621081883463739
"35127",270012,-1.13911484021031,-0.361258585789714,-1.18060571765301,-1.83964004383337,-1.46481281094561,-1.4257278359795,-0.634790629812435,-0.0618615996476058
"35141",270014,-1.55653136629982,-1.78106271917804,0.000582823293229964,-1.50571560628529,-0.922777159435857,-2.39400333216538,-1.40045118432515,-1.18030216727987
"35155",270017,-0.199927656508895,NA,0.000582823293229964,-1.90642493134299,1.42604399710639,-0.820555650863324,-0.147552095122528,-0.714285264099761
"35169",270023,0.113134738058243,NA,0.315566434212226,-0.437157406131435,-2.5488841139651,-0.941590087886559,-0.913212649635239,0.217748542260461
"35183",270032,NA,NA,1.26051726696922,0.297476356474339,1.06468689609989,-0.215383465747149,0.200475429655977,NA
"35197",270049,-0.617344182598411,0.881070030925068,-1.33809752311251,-2.10677959387183,0.703329795093389,-2.39400333216538,-0.495579619901034,-1.45991230918794
"35211",270051,-1.97394789238934,-0.982422894147105,-2.2830483558695,-1.63928538130452,-1.28413426044236,-2.27296889514214,-1.40045118432515,-1.36670892855192
"35225",270057,-0.826052445643169,NA,-1.10185981492326,-1.77285515632375,-1.8261699119521,-1.0626245249098,-0.00834108521112393,-0.900692025371806
"35239",270074,NA,NA,-0.944368009463761,NA,NA,0.147719845322554,-0.495579619901034,NA
"35253",270086,NA,NA,NA,NA,-1.10345570993911,-0.215383465747149,-0.356368609989629,NA
"35267",270087,NA,NA,NA,NA,0.52265124459014,0.0266854082993196,NA,NA
"35281",271300,NA,NA,NA,NA,NA,0.389788719369025,NA,NA
"35295",271301,NA,NA,NA,NA,NA,NA,NA,NA
"35309",271302,NA,NA,NA,NA,NA,NA,NA,NA
"35323",271303,NA,NA,NA,NA,NA,NA,NA,NA
"35337",271304,NA,NA,NA,NA,NA,NA,NA,NA
"35351",271305,NA,NA,NA,NA,NA,-0.0943490287239149,NA,NA
"35365",271306,NA,NA,NA,NA,NA,0.268754282345791,-0.774001639723837,NA
"35379",271307,NA,NA,NA,NA,NA,0.0266854082993196,NA,NA
"35393",271308,NA,NA,NA,NA,NA,NA,NA,NA
"35407",271309,NA,NA,NA,NA,NA,NA,NA,NA
"35421",271310,NA,NA,NA,NA,NA,NA,NA,NA
"35435",271311,NA,NA,NA,NA,NA,NA,NA,NA
"35449",271312,NA,NA,NA,NA,NA,-0.0943490287239149,0.409291944523081,NA
"35463",271313,NA,NA,NA,NA,NA,0.51082315639226,0.130869924700278,NA
"35477",271314,NA,NA,NA,NA,NA,NA,NA,NA
"35491",271315,NA,NA,NA,NA,NA,NA,NA,NA
"35505",271316,NA,NA,NA,0.831755456551267,0.703329795093389,0.147719845322554,-0.565185124856733,NA
"35519",271317,NA,NA,0.315566434212226,-0.904651618698747,0.161294143583641,-0.336417902770384,-0.774001639723837,0.124545161624438
"35533",271318,NA,NA,NA,0.431046131493573,-0.380741507926107,0.147719845322554,-0.565185124856733,NA
"35547",271319,NA,NA,NA,NA,NA,0.268754282345791,-0.217157600078228,NA
"35561",271320,NA,NA,-0.314400787625766,NA,NA,-0.336417902770384,-0.634790629812435,-0.621081883463739
"35575",271321,NA,NA,NA,NA,NA,NA,NA,NA
"35589",271322,NA,NA,NA,NA,NA,-0.336417902770384,-0.356368609989629,NA
"35603",271323,NA,NA,-0.786876204004263,NA,NA,0.0266854082993196,-1.05242365954664,NA
"35617",271324,NA,NA,NA,NA,NA,0.0266854082993196,0.27008093461168,NA
"35631",271325,NA,NA,0.158074628752728,0.698185681532035,NA,0.631857593415496,0.339686439567382,NA
"35645",271326,NA,NA,NA,NA,NA,0.0266854082993196,-0.217157600078228,NA
"35659",271327,NA,NA,NA,NA,NA,-0.457452339793621,0.339686439567382,NA
"35673",271328,NA,NA,NA,NA,NA,-0.336417902770384,0.339686439567382,NA
"35687",271329,NA,NA,NA,NA,NA,NA,NA,NA
"35701",271330,NA,NA,NA,NA,NA,0.268754282345791,-0.495579619901034,NA
"35715",271331,NA,NA,NA,NA,NA,0.51082315639226,NA,NA
"35729",271332,NA,NA,0.315566434212226,1.49960433164743,NA,0.0266854082993196,0.757319469301587,-0.900692025371806
"35743",271333,NA,NA,NA,NA,NA,NA,NA,NA
"35757",271334,NA,NA,NA,NA,NA,NA,NA,NA
"35771",271335,NA,NA,0.236820531482478,0.163906581455107,-0.380741507926107,-0.0943490287239149,0.687713964345887,NA
"35785",271336,NA,NA,0.000582823293229964,-0.170017856092972,-0.200062957422858,-0.578486776816855,-0.843607144679538,0.217748542260461
"35799",271337,NA,NA,NA,NA,NA,-0.215383465747149,-0.495579619901034,NA
"35813",271338,NA,NA,0.236820531482478,NA,NA,0.268754282345791,-0.495579619901034,NA
"35827",271339,NA,NA,NA,NA,NA,0.268754282345791,NA,NA
"35841",271340,NA,NA,0.551804142401475,-0.904651618698747,NA,-0.457452339793621,-0.774001639723837,-0.993895406007828
"35855",271341,NA,NA,NA,NA,NA,0.389788719369025,0.478897449478783,NA
"35869",271342,NA,NA,NA,NA,NA,NA,NA,NA
"35883",271343,NA,NA,-1.02311391219351,-0.771081843679515,NA,-0.699521213840089,-0.077946590166826,NA
"35897",271344,NA,NA,-0.314400787625766,-0.036448081073741,-0.0193844069196096,-0.820555650863324,-0.077946590166826,NA
"35911",271345,NA,NA,-0.786876204004263,-1.30536094375644,-0.200062957422858,-0.336417902770384,-1.33084567936945,0.310951922896483
"35925",271346,NA,NA,NA,NA,NA,0.0266854082993196,-0.28676310503393,NA
"35939",271347,NA,NA,-0.0781630794365205,0.0303368064358759,-0.0193844069196096,-0.578486776816855,-0.913212649635239,-0.434675122191695
"35953",280003,-2.60007268152362,-1.78106271917804,0.630550045131225,-2.30713425640068,-1.10345570993911,-2.03090002109567,-0.843607144679538,-2.29874273491214
"35967",280009,0.113134738058243,0.437381239241217,0.315566434212226,-0.503942293641052,-1.28413426044236,-1.0626245249098,-0.565185124856733,0.590562064804549
"35981",280013,0.113134738058243,-0.0950453107794033,0.0793287260229804,0.497831019003187,-0.380741507926107,0.51082315639226,0.966135984168691,-0.0618615996476058
"35995",280020,-1.86959376086696,NA,-1.49558932857201,-0.103232968583356,-0.742098608932607,-1.54676227300273,-0.774001639723837,-0.155064980283628
"36009",280023,-0.512990051076034,NA,-1.10185981492326,-0.971436506208363,-1.10345570993911,-1.7888311470492,-1.12202916450234,-1.2735055479159
"36023",280030,-0.512990051076034,-1.51484944416773,0.000582823293229964,0.0303368064358759,0.34197269408689,0.147719845322554,-0.634790629812435,-0.0618615996476058
"36037",280032,NA,NA,-2.20430245313975,-1.70607026881414,-1.46481281094561,-1.18365896193303,-0.565185124856733,-0.714285264099761
"36051",280040,-0.617344182598411,-0.982422894147105,-0.629384398544765,-1.43893071877567,-1.46481281094561,-0.578486776816855,1.3141635089472,-2.20553935427612
"36065",280060,-0.721698314120792,-0.272520827452945,-0.629384398544765,-0.904651618698747,-0.922777159435857,-0.0943490287239149,-0.00834108521112393,-1.08709878664385
"36079",280061,0.843613658714897,NA,0.236820531482478,-1.50571560628529,0.703329795093389,-0.699521213840089,-0.495579619901034,0.217748542260461
"36093",280065,-0.617344182598411,NA,0.709295947860973,-0.637512068660284,-0.742098608932607,0.51082315639226,-0.704396134768135,-0.155064980283628
"36107",280077,-0.93040657716555,NA,-1.10185981492326,-1.77285515632375,0.52265124459014,-1.66779671002597,-0.425974114945332,-0.807488644735784
"36121",280081,0.113134738058243,NA,0.0793287260229804,0.497831019003187,-0.200062957422858,0.51082315639226,-0.147552095122528,0.590562064804549
"36135",280105,0.00878060653586248,NA,0.236820531482478,-0.236802743602587,0.161294143583641,0.0266854082993196,0.130869924700278,NA
"36149",280111,NA,NA,-0.0781630794365205,-1.30536094375644,-0.922777159435857,-1.30469339895626,0.757319469301587,0.124545161624438
"36163",280125,-1.03476070868793,-0.361258585789714,-0.944368009463761,-1.10500628122759,-1.46481281094561,-1.4257278359795,0.339686439567382,-1.36670892855192
"36177",280127,NA,NA,NA,NA,-2.1875270129586,-2.51503776918861,NA,NA
"36191",280128,-1.13911484021031,-0.893685135810335,NA,-1.83964004383337,NA,-1.90986558407244,NA,NA
"36205",280129,NA,NA,NA,NA,-1.8261699119521,-3.12020995430479,NA,NA
"36219",280130,0.113134738058243,NA,0.709295947860973,-1.03822139371798,-0.922777159435857,-0.215383465747149,0.409291944523081,-0.993895406007828
"36233",280131,NA,NA,NA,NA,0.884008345596638,-1.66779671002597,NA,NA
"36247",280132,-0.0955735249865146,NA,-0.314400787625766,0.764970569041652,0.34197269408689,0.51082315639226,0.966135984168691,-1.18030216727987
"36261",280133,NA,NA,NA,NA,NA,-2.63607220621185,NA,NA
"36275",280134,1.46973844784917,NA,NA,-0.303587631112204,2.14875819911938,1.3580642155549,NA,NA
"36289",281300,NA,NA,NA,NA,NA,0.0266854082993196,NA,NA
"36303",281301,NA,NA,NA,NA,-0.200062957422858,0.0266854082993196,-0.982818154590941,NA
"36317",281302,NA,NA,NA,NA,NA,NA,NA,NA
"36331",281303,NA,NA,NA,NA,NA,NA,NA,NA
"36345",281304,NA,NA,0.630550045131225,NA,NA,-0.336417902770384,0.339686439567382,NA
"36359",281305,NA,NA,NA,NA,NA,0.0266854082993196,-0.28676310503393,NA
"36373",281306,NA,NA,-0.235654884896019,NA,NA,0.0266854082993196,NA,NA
"36387",281307,NA,NA,NA,NA,NA,-0.0943490287239149,-0.077946590166826,NA
"36401",281308,NA,NA,NA,NA,NA,-0.0943490287239149,NA,NA
"36415",281309,NA,NA,NA,NA,NA,-0.336417902770384,-0.704396134768135,NA
"36429",281310,NA,NA,NA,NA,NA,NA,NA,NA
"36443",281311,NA,NA,NA,NA,NA,-0.0943490287239149,0.130869924700278,NA
"36457",281312,NA,NA,NA,NA,NA,0.268754282345791,NA,NA
"36471",281313,NA,NA,NA,NA,NA,-0.215383465747149,-0.982818154590941,NA
"36485",281314,NA,NA,NA,NA,NA,0.51082315639226,-0.425974114945332,NA
"36499",281315,NA,NA,-0.786876204004263,-0.036448081073741,-0.742098608932607,0.0266854082993196,-0.00834108521112393,NA
"36513",281316,NA,NA,NA,NA,NA,0.268754282345791,0.0612644197445757,NA
"36527",281318,NA,NA,NA,NA,NA,0.0266854082993196,-0.217157600078228,NA
"36541",281319,NA,NA,0.158074628752728,NA,-0.380741507926107,-0.457452339793621,-0.634790629812435,NA
"36555",281320,NA,NA,NA,NA,-0.0193844069196096,-0.215383465747149,-1.12202916450234,NA
"36569",281321,NA,NA,NA,NA,NA,-0.215383465747149,-0.843607144679538,NA
"36583",281322,NA,NA,-0.235654884896019,-0.570727181150667,-0.742098608932607,-0.215383465747149,-0.217157600078228,NA
"36597",281323,NA,NA,NA,NA,NA,0.0266854082993196,NA,NA
"36611",281324,NA,NA,NA,NA,NA,-0.457452339793621,-0.425974114945332,NA
"36625",281325,NA,NA,NA,NA,NA,-0.215383465747149,-0.982818154590941,NA
"36639",281326,NA,NA,-0.156908982166268,NA,NA,-0.578486776816855,-1.53966219423655,NA
"36653",281327,NA,NA,0.315566434212226,-0.570727181150667,NA,0.268754282345791,-0.425974114945332,NA
"36667",281328,NA,NA,-0.156908982166268,NA,NA,-0.336417902770384,0.478897449478783,NA
"36681",281329,NA,NA,0.236820531482478,-0.570727181150667,-0.0193844069196096,0.752892030438729,0.478897449478783,NA
"36695",281330,NA,NA,NA,NA,NA,NA,NA,NA
"36709",281331,NA,NA,-0.471892593085267,NA,NA,-0.336417902770384,0.130869924700278,NA
"36723",281332,NA,NA,NA,-0.170017856092972,-0.380741507926107,-0.336417902770384,-0.147552095122528,NA
"36737",281333,NA,NA,NA,NA,NA,-0.215383465747149,NA,NA
"36751",281334,NA,NA,-0.629384398544765,-0.503942293641052,0.161294143583641,-0.0943490287239149,-1.81808421405935,-0.621081883463739
"36765",281335,NA,NA,NA,NA,NA,0.147719845322554,2.01021855850421,NA
"36779",281336,NA,NA,-0.235654884896019,0.631400794022418,-0.380741507926107,-0.699521213840089,0.757319469301587,-0.434675122191695
"36793",281338,NA,NA,0.315566434212226,-0.837866731189132,NA,-0.215383465747149,-0.704396134768135,NA
"36807",281339,NA,NA,0.000582823293229964,-0.236802743602587,NA,0.873926467461965,-0.495579619901034,-0.434675122191695
"36821",281340,NA,NA,NA,NA,NA,-0.215383465747149,-0.28676310503393,NA
"36835",281341,NA,NA,-0.314400787625766,-0.236802743602587,NA,0.873926467461965,-0.495579619901034,NA
"36849",281342,NA,NA,0.236820531482478,NA,-0.561420058429358,-0.215383465747149,-0.147552095122528,NA
"36863",281343,NA,NA,-0.314400787625766,NA,NA,-0.578486776816855,0.130869924700278,NA
"36877",281344,NA,NA,NA,NA,-0.561420058429358,0.51082315639226,-0.077946590166826,NA
"36891",281345,NA,NA,NA,-0.370372518621821,0.34197269408689,-0.336417902770384,-0.704396134768135,NA
"36905",281346,NA,NA,NA,NA,NA,0.752892030438729,-0.356368609989629,NA
"36919",281347,NA,NA,NA,NA,NA,-0.336417902770384,-0.495579619901034,NA
"36933",281348,NA,NA,0.000582823293229964,-0.570727181150667,NA,-0.820555650863324,0.130869924700278,NA
"36947",281349,NA,NA,0.394312336941977,0.0303368064358759,NA,-0.336417902770384,0.339686439567382,NA
"36961",281350,NA,NA,NA,0.898540344060884,NA,-0.0943490287239149,-1.05242365954664,NA
"36975",281351,NA,NA,NA,NA,NA,-0.215383465747149,0.0612644197445757,NA
"36989",281352,NA,NA,-0.393146690355517,-0.771081843679515,-0.200062957422858,-0.699521213840089,-0.28676310503393,NA
"37003",281353,NA,NA,NA,-0.503942293641052,-0.200062957422858,0.147719845322554,-0.495579619901034,NA
"37017",281354,NA,NA,NA,NA,NA,-0.215383465747149,-0.774001639723837,NA
"37031",281355,NA,NA,-0.235654884896019,0.364261243983956,NA,-0.457452339793621,-0.565185124856733,NA
"37045",281356,NA,NA,NA,NA,NA,0.147719845322554,-0.425974114945332,NA
"37059",281357,NA,NA,-0.629384398544765,-0.570727181150667,-0.200062957422858,-0.941590087886559,-1.19163466945804,NA
"37073",281358,NA,NA,NA,NA,NA,-0.457452339793621,0.27008093461168,NA
"37087",281359,NA,NA,NA,-0.303587631112204,NA,1.11599534150843,-0.00834108521112393,NA
"37101",281360,NA,NA,0.709295947860973,-1.03822139371798,-0.200062957422858,-0.699521213840089,-0.843607144679538,NA
"37115",281361,NA,NA,-0.235654884896019,-0.904651618698747,NA,-0.0943490287239149,0.966135984168691,NA
"37129",281362,NA,NA,-0.393146690355517,-0.437157406131435,0.703329795093389,-0.336417902770384,-0.495579619901034,NA
