"","Provider.ID","MORT_30_AMI_score","MORT_30_CABG_score","MORT_30_COPD_score","MORT_30_HF_score","MORT_30_PN_score","MORT_30_STK_score","PSI_4_SURG_COMP_score"
"3685",400015,NA,NA,NA,NA,NA,NA,NA
"3686",400016,2481,NA,690,885,1441,2714,NA
"3687",400018,1167,NA,1670,1112,2027,NA,NA
"3688",400019,2543,1167,1514,2665,423,2154,NA
"3689",400021,1984,NA,1347,1514,2324,1167,NA
"3690",400022,2027,NA,NA,2288,1547,1610,NA
"3691",400026,NA,NA,NA,NA,NA,NA,NA
"3692",400032,NA,NA,1347,1796,2259,NA,NA
"3693",400044,141,NA,1478,2636,2387,NA,NA
"3694",400048,NA,NA,NA,NA,NA,NA,NA
"3695",400061,NA,NA,NA,NA,NA,1257,NA
"3696",400079,NA,NA,NA,1824,2209,NA,NA
"3697",400087,NA,NA,1112,1347,1112,NA,NA
"3698",400098,NA,NA,NA,NA,2246,NA,NA
"3699",400102,NA,NA,NA,NA,NA,NA,NA
"3700",400103,1478,NA,NA,NA,1769,NA,NA
"3701",400104,NA,NA,NA,NA,1704,NA,NA
"3702",400105,NA,NA,NA,NA,NA,NA,NA
"3703",400106,NA,NA,1257,1431,2582,NA,NA
"3704",400109,2690,1514,683,582,506,39,NA
"3705",400110,NA,NA,NA,NA,NA,NA,NA
"3706",400111,NA,NA,1391,NA,1215,NA,NA
"3707",400112,NA,NA,NA,NA,1743,NA,NA
"3708",400113,NA,NA,NA,1167,1301,NA,NA
"3709",400114,1301,NA,1391,1882,2063,1257,NA
"3710",400115,NA,NA,NA,NA,NA,NA,NA
"3711",400117,NA,NA,1431,NA,NA,NA,NA
"3712",400118,NA,NA,2046,1959,1514,1640,NA
"3713",400120,1854,NA,2370,2288,225,2355,NA
"3714",400121,NA,NA,NA,NA,NA,NA,NA
"3715",400122,NA,NA,NA,NA,NA,NA,NA
"3716",400123,NA,NA,NA,1112,2154,NA,NA
"3717",400124,1670,2481,NA,2027,NA,NA,NA
"3718",400125,NA,NA,NA,1347,1984,NA,NA
"3719",400126,NA,NA,NA,NA,NA,NA,NA
"3720",400127,NA,NA,NA,NA,NA,NA,NA
"3721",400128,NA,NA,NA,NA,1854,NA,NA
"3722",400130,NA,NA,NA,NA,NA,NA,NA
"3723",400131,NA,NA,NA,NA,NA,NA,NA
"3724",403301,NA,NA,NA,NA,NA,NA,NA
"3725",410001,2007,NA,557,816,900,1984,NA
"3726",410004,299,NA,288,277,1017,2088,1120
"3727",410005,2650,NA,267,1045,759,2194,1892
"3728",410006,2305,NA,664,1103,1548,431,NA
"3729",410007,1829,891,1720,2558,2359,1993,788
"3730",410008,1984,NA,591,683,1113,245,NA
"3731",410009,1060,NA,1891,1975,2373,891,1774
"3732",410010,NA,NA,NA,NA,NA,NA,NA
"3733",410011,717,NA,1468,1277,1187,63,774
"3734",410012,1651,NA,1567,2330,2332,1265,982
"3735",410013,2727,NA,918,1184,1233,1547,NA
"3736",420002,1542,2568,2037,1836,2531,1548,1616
"3737",420004,1086,652,385,1705,1617,2145,994
"3738",420005,1959,NA,357,2450,630,2246,NA
"3739",420007,2146,1099,2507,2578,215,2214,1904
"3740",420009,2529,NA,1283,1283,2441,357,1516
"3741",420010,2088,NA,431,690,1651,2594,1005
"3742",420011,NA,NA,2105,1610,450,NA,NA
"3743",420015,1743,NA,385,905,1646,2007,866
"3744",420018,1763,816,1072,2270,2042,2019,1178
"3745",420019,NA,NA,2450,2450,214,1257,NA
"3746",420020,365,NA,557,820,1151,2665,1461
"3747",420023,1585,1000,1773,2221,2507,1671,2041
"3748",420026,2152,1548,1168,2367,1897,975,1646
"3749",420027,1053,205,2362,2400,509,1895,361
"3750",420030,NA,NA,787,935,1468,2275,805
"3751",420033,NA,NA,52,225,1334,NA,NA
"3752",420036,75,NA,1400,1179,1247,582,NA
"3753",420037,NA,NA,2246,1984,640,NA,NA
"3754",420038,NA,NA,2497,566,1209,2305,NA
"3755",420043,1112,NA,186,214,697,1478,NA
"3756",420048,141,NA,1063,1338,1815,405,NA
"3757",420049,2387,NA,1216,1099,1909,606,1771
"3758",420051,2332,877,2036,2600,2711,2019,651
"3759",420053,NA,NA,2594,2568,877,2288,NA
"3760",420055,2701,NA,186,566,683,2209,NA
"3761",420057,NA,NA,NA,NA,1824,NA,NA
"3762",420065,NA,NA,1095,885,1836,557,1019
"3763",420066,NA,NA,2176,1984,2497,1112,NA
"3764",420067,130,NA,1187,891,1233,423,1881
"3765",420068,176,NA,1124,1298,1842,1017,2053
"3766",420069,NA,NA,2450,2738,792,2088,NA
"3767",420070,385,NA,1657,2003,2121,1063,2095
"3768",420071,1316,2529,1498,1559,2144,1277,2053
"3769",420072,NA,NA,1478,1905,2606,NA,NA
"3770",420073,1878,710,1829,2360,59,2080,2160
"3771",420078,2106,905,1322,2412,4,2258,1547
"3772",420079,1591,683,2354,2417,2757,1773,1102
"3773",420080,557,2701,566,1265,2017,622,1172
"3774",420082,395,NA,1228,1567,1797,891,1483
"3775",420083,1670,NA,1198,462,1740,245,1339
"3776",420085,2200,1611,2216,2519,2486,2005,2032
"3777",420086,1824,NA,566,935,1589,395,1001
"3778",420087,1651,1242,1404,2399,2056,1198,1517
"3779",420089,NA,NA,2275,2404,1025,2176,564
"3780",420091,1118,2305,1629,2013,2097,995,2029
"3781",420098,405,NA,1633,1371,2158,900,1477
"3782",420101,NA,NA,63,119,780,87,NA
"3783",420102,NA,NA,NA,NA,NA,NA,NA
"3784",420103,NA,NA,2582,2555,462,1882,NA
"3785",420104,NA,NA,1769,2543,141,1215,NA
"3786",420105,299,NA,900,1103,1778,164,972
"3787",420106,NA,NA,1391,1934,2450,NA,NA
"3788",420107,NA,NA,NA,NA,NA,NA,NA
"3789",420108,NA,NA,NA,NA,NA,NA,NA
"3790",421300,NA,NA,NA,NA,2027,NA,NA
"3791",421301,NA,NA,1478,1514,186,NA,NA
"3792",421302,NA,NA,NA,NA,1431,NA,NA
"3793",421303,NA,NA,1640,2259,2497,NA,NA
"3794",421304,NA,NA,NA,NA,1704,NA,NA
"3795",423300,NA,NA,NA,NA,NA,NA,NA
"3796",430005,2355,NA,186,348,900,2275,847
"3797",430008,1391,NA,2176,2529,780,1610,NA
"3798",430012,2105,NA,299,299,1461,2209,NA
"3799",430013,1547,NA,1704,374,1567,2046,NA
"3800",430014,205,NA,395,925,1600,225,1673
"3801",430015,1112,NA,2105,2007,759,1959,NA
"3802",430016,2714,NA,1366,1591,2114,1526,354
"3803",430027,1894,750,1578,2047,2279,1589,948
"3804",430048,NA,NA,1577,1934,225,1431,NA
"3805",430077,1860,2650,1698,2136,2363,1295,1839
"3806",430081,NA,NA,NA,NA,1743,NA,NA
"3807",430082,NA,NA,NA,NA,NA,NA,NA
"3808",430083,NA,NA,NA,NA,NA,NA,NA
"3809",430084,NA,NA,NA,NA,1796,NA,NA
"3810",430089,NA,NA,NA,NA,NA,NA,NA
"3811",430090,NA,NA,NA,NA,NA,NA,NA
"3812",430091,NA,NA,NA,NA,NA,NA,912
"3813",430093,NA,NA,NA,NA,NA,NA,NA
"3814",430095,1906,1168,NA,865,NA,NA,745
"3815",430096,NA,NA,NA,NA,NA,NA,NA
"3816",430097,1257,NA,2432,2497,816,1112,NA
"3817",431300,NA,NA,1547,NA,1743,NA,NA
"3818",431301,NA,NA,NA,NA,NA,NA,NA
"3819",431302,NA,NA,NA,NA,NA,NA,NA
"3820",431305,NA,NA,NA,NA,NA,NA,NA
"3821",431306,NA,NA,NA,NA,2027,NA,NA
"3822",431307,NA,NA,NA,NA,NA,NA,NA
"3823",431308,NA,NA,NA,NA,NA,NA,NA
"3824",431309,NA,NA,NA,NA,1167,NA,NA
"3825",431310,NA,NA,NA,NA,1257,NA,NA
"3826",431311,NA,NA,NA,NA,1984,NA,NA
"3827",431312,NA,NA,NA,NA,1257,NA,NA
"3828",431313,NA,NA,NA,NA,NA,NA,NA
"3829",431314,NA,NA,NA,NA,NA,NA,NA
"3830",431315,NA,NA,1514,NA,1854,NA,NA
"3831",431316,NA,NA,2088,NA,2027,NA,NA
"3832",431317,NA,NA,NA,NA,NA,NA,NA
"3833",431318,NA,NA,NA,NA,NA,NA,NA
"3834",431319,NA,NA,NA,NA,NA,NA,NA
"3835",431320,NA,NA,NA,NA,NA,NA,NA
"3836",431321,NA,NA,1610,NA,2738,NA,NA
"3837",431322,NA,NA,1257,NA,2209,NA,NA
"3838",431323,NA,NA,NA,NA,1431,NA,NA
"3839",431324,NA,NA,NA,NA,2007,NA,NA
"3840",431325,NA,NA,1167,1670,2481,NA,NA
"3841",431326,NA,NA,NA,NA,2105,NA,NA
"3842",431327,NA,NA,NA,1347,2007,NA,NA
"3843",431328,NA,NA,NA,NA,NA,NA,NA
"3844",431329,NA,NA,1112,NA,1882,NA,NA
"3845",431330,NA,NA,NA,1347,2678,NA,NA
"3846",431331,NA,NA,NA,NA,1577,NA,NA
"3847",431332,NA,NA,NA,NA,NA,NA,NA
"3848",431333,NA,NA,NA,NA,2027,NA,NA
"3849",431334,NA,NA,NA,1215,2404,NA,NA
"3850",431335,1431,NA,1854,1796,780,1431,NA
"3851",431336,NA,NA,NA,1257,2105,NA,NA
"3852",431337,NA,NA,1743,1547,2305,NA,NA
"3853",431338,NA,NA,1112,1610,488,NA,NA
"3854",431339,NA,NA,NA,NA,NA,NA,NA
"3855",433300,NA,NA,NA,NA,NA,NA,NA
"3856",440001,NA,NA,2636,1670,480,NA,NA
"3857",440002,321,1545,2646,434,514,2598,2133
"3858",440003,480,NA,1421,826,2012,2432,1410
"3859",440006,2650,NA,1441,1000,1982,2034,1685
"3860",440007,NA,NA,1769,1959,744,NA,NA
"3861",440008,NA,NA,2340,1984,2594,NA,NA
"3862",440009,267,NA,1492,1509,2258,566,NA
"3863",440010,NA,NA,2305,1959,591,NA,NA
"3864",440011,512,NA,1515,1473,2722,935,1841
"3865",440012,1600,717,1724,1930,2552,1334,823
"3866",440015,1319,512,1357,1787,2667,1753,1936
"3867",440016,NA,NA,1854,2105,164,1640,NA
"3868",440017,1815,365,1728,1766,2332,1075,1090
"3869",440018,1670,NA,683,14,1351,1514,NA
"3870",440020,1257,NA,2749,2340,980,1391,NA
"3871",440025,2063,NA,862,847,1860,2555,1289
"3872",440029,196,NA,810,1203,1778,75,2045
"3873",440030,365,NA,1559,488,1964,108,1207
"3874",440031,NA,NA,539,2738,1066,1854,NA
"3875",440032,NA,NA,1769,1769,598,NA,NA
"3876",440033,NA,NA,614,521,1290,1478,NA
"3877",440034,1025,2678,1498,1878,2191,909,1845
"3878",440035,766,1610,1855,1400,2242,606,596
"3879",440039,1711,1441,787,2146,2106,1846,1464
"3880",440040,NA,NA,1478,2678,669,NA,NA
"3881",440046,2259,NA,1036,1213,1072,2623,NA
"3882",440048,2482,1571,2303,546,600,2539,1334
"3883",440049,33,1269,59,689,342,188,2143
"3884",440050,NA,NA,2594,2259,539,1347,NA
"3885",440051,NA,NA,2515,1610,2690,NA,NA
"3886",440053,1072,NA,1900,2022,2569,1251,1657
"3887",440056,NA,NA,348,374,1216,2154,NA
"3888",440057,NA,NA,2678,2555,988,1478,NA
"3889",440058,2404,NA,1216,1005,1932,2450,824
"3890",440059,2195,826,2293,2147,121,1578,655
"3891",440060,NA,NA,1478,1670,2701,NA,NA
"3892",440061,1905,NA,299,385,1012,1769,NA
"3893",440063,2254,820,1665,2118,2674,1545,1856
"3894",440065,2176,NA,759,2701,1506,1391,NA
"3895",440067,1610,NA,566,2105,717,1640,NA
"3896",440068,1431,NA,235,153,1448,1577,NA
"3897",440070,1112,NA,2063,2246,780,NA,NA
"3898",440072,256,NA,1286,1139,1529,2568,NA
"3899",440073,1124,NA,1567,1817,15,1487,3025
"3900",440081,1854,NA,488,205,1203,2650,1102
"3901",440082,41,1690,1737,2721,2419,2054,793
"3902",440083,NA,NA,1498,871,1095,1547,NA
"3903",440084,1167,NA,87,2481,1589,1743,NA
"3904",440091,2573,1674,2729,224,734,2141,1142
"3905",440102,NA,NA,130,1,1095,1905,NA
"3906",440104,1295,2555,1362,1351,2199,316,1524
"3907",440109,1301,NA,1905,2105,1676,1769,NA
"3908",440110,NA,NA,2370,130,205,1984,NA
"3909",440111,NA,NA,NA,NA,NA,NA,NA
"3910",440120,1793,909,1909,2252,38,1348,1084
"3911",440125,862,2404,1515,1099,2008,1766,1398
"3912",440130,1257,NA,75,710,885,2305,NA
"3913",440131,NA,NA,2176,1743,2324,NA,NA
"3914",440132,2209,NA,723,664,1503,52,657
"3915",440133,975,164,1298,1899,1921,775,759
"3916",440137,NA,NA,413,2650,862,1704,NA
"3917",440144,2636,NA,1032,840,1552,27,1315
"3918",440147,NA,NA,NA,NA,NA,NA,NA
"3919",440148,NA,NA,2497,2543,557,NA,NA
"3920",440150,450,NA,1453,1380,2072,1095,1388
"3921",440151,1167,NA,357,1134,1680,2046,634
"3922",440152,NA,NA,NA,NA,NA,NA,2059
"3923",440153,NA,NA,539,39,967,1854,NA
"3924",440156,1012,385,1711,1539,2017,27,1147
"3925",440159,NA,NA,NA,1743,1743,NA,NA
"3926",440161,1427,1860,1139,1956,1982,1118,1645
"3927",440173,1620,1179,1649,2068,2283,1453,1864
"3928",440175,NA,NA,606,141,1571,2027,NA
"3929",440176,2701,NA,575,108,1380,1824,1279
"3930",440180,NA,NA,277,2370,480,1112,NA
"3931",440181,NA,NA,NA,NA,2046,NA,NA
"3932",440182,NA,NA,2370,2131,413,NA,NA
"3933",440183,1063,2701,909,1790,1766,1093,1195
"3934",440184,NA,NA,450,2606,1179,NA,NA
"3935",440185,108,NA,1748,1512,2037,1959,2155
"3936",440187,NA,NA,834,214,1867,1796,NA
"3937",440189,1762,NA,1993,1479,1376,2594,882
"3938",440192,1577,NA,2555,2105,826,NA,NA
"3939",440193,2324,NA,918,530,1698,2194,1887
"3940",440194,2606,NA,800,652,1242,2259,1103
"3941",440197,2481,NA,308,462,723,2355,1959
"3942",440200,NA,NA,1577,2088,214,NA,NA
"3943",440218,NA,NA,NA,NA,NA,NA,NA
"3944",440227,2259,NA,606,141,787,1959,749
"3945",440228,2650,NA,988,962,1800,2665,997
"3946",440231,NA,NA,NA,NA,NA,NA,NA
"3947",440232,NA,NA,1640,1984,1854,NA,NA
"3948",441300,NA,NA,NA,NA,1112,NA,NA
"3949",441301,NA,NA,2288,1347,1743,NA,NA
"3950",441303,NA,NA,1984,1215,2738,NA,NA
"3951",441304,NA,NA,NA,NA,NA,NA,NA
"3952",441305,NA,NA,52,1984,318,NA,NA
"3953",441306,NA,NA,NA,NA,NA,NA,NA
"3954",441307,NA,NA,2088,2105,338,NA,NA
"3955",441308,NA,NA,75,1959,2046,NA,NA
"3956",441309,NA,NA,NA,NA,2404,NA,NA
"3957",441310,NA,NA,2432,2229,1313,NA,NA
"3958",441311,NA,NA,NA,NA,NA,NA,NA
"3959",441313,NA,NA,NA,NA,1347,NA,NA
"3960",441314,NA,NA,2154,1215,2370,NA,NA
"3961",441315,NA,NA,214,1391,2515,NA,NA
"3962",441316,NA,NA,1347,1167,2229,NA,NA
"3963",441318,NA,NA,1743,1301,2246,NA,NA
"3964",441319,NA,NA,NA,NA,NA,NA,NA
"3965",443302,NA,NA,NA,NA,NA,NA,NA
"3966",443303,NA,NA,NA,NA,NA,NA,NA
"3967",450002,385,1431,780,1025,1711,328,915
"3968",450007,1640,NA,1032,1221,2034,318,568
"3969",450010,1620,450,1972,2236,194,1878,766
"3970",450011,1411,640,1964,2405,2357,1523,1888
"3971",450015,2529,NA,52,1184,723,2623,1851
"3972",450018,1213,2464,1145,1651,1498,840,1929
"3973",450021,299,1060,1958,2443,160,2439,2093
"3974",450023,1048,1670,1357,1608,1817,575,2159
"3975",450024,1934,NA,1934,2690,582,2594,1953
"3976",450028,1060,1514,816,1107,1617,196,1369
"3977",450029,816,1796,1641,1807,2430,1453,1984
"3978",450032,1347,NA,678,646,1385,2088,NA
"3979",450033,810,2464,1578,1646,2490,1608,935
"3980",450034,1203,348,1954,2239,2294,1461,1475
"3981",450035,1959,1215,1,871,744,2063,1367
"3982",450037,1665,2749,2093,2201,104,1829,1231
"3983",450039,2176,NA,235,245,530,2432,2181
"3984",450040,2312,857,1802,2290,124,1958,1856
"3985",450042,1269,365,1969,1993,2584,1763,1314
"3986",450044,2636,1824,826,1629,1603,2063,1603
"3987",450046,1671,840,1917,2203,2604,2029,1384
"3988",450051,557,2027,710,1228,1542,766,1135
"3989",450054,1512,27,1636,2239,2644,1894,511
"3990",450055,NA,NA,2594,2690,646,1167,NA
"3991",450056,582,2738,1242,2066,2218,1797,2026
"3992",450058,2401,1124,2526,16,436,2592,1699
"3993",450064,1882,NA,1542,1409,2195,1021,1955
"3994",450068,949,669,2568,1313,949,2284,1814
"3995",450072,2027,NA,1032,865,1564,2481,NA
"3996",450078,NA,NA,2007,NA,1112,NA,NA
"3997",450079,683,1478,1448,1298,2029,614,1094
"3998",450080,NA,NA,75,413,1228,2432,NA
"3999",450082,NA,NA,299,2714,512,NA,NA
"4000",450083,2272,1334,1766,2177,4,2006,1912
"4001",450085,NA,NA,2665,2690,205,NA,NA
"4002",450087,431,1796,800,1187,1435,75,1462
"4003",450090,NA,NA,2194,1959,440,NA,NA
"4004",450092,1704,NA,775,690,1225,1984,1533
"4005",450097,728,1215,1376,1441,1895,471,1294
"4006",450099,1215,NA,2450,2749,267,1514,NA
"4007",450101,669,2105,640,1032,1840,905,1520
"4008",450102,2459,1509,2202,144,483,2417,635
"4009",450104,2370,NA,480,905,1646,2275,NA
"4010",450107,1221,2063,1674,2084,2360,1179,2123
"4011",450108,NA,NA,1478,2355,521,1257,NA
"4012",450119,1616,405,1338,2240,2252,1302,1987
"4013",450124,NA,NA,1854,2288,2209,575,1318
"4014",450128,141,NA,710,1151,1583,75,NA
"4015",450130,2194,NA,2176,614,1060,1959,883
"4016",450132,1388,2497,1654,1644,1758,1322,644
"4017",450133,909,2154,1424,1759,2058,1017,1872
"4018",450135,2330,591,2163,2502,2735,2570,1623
"4019",450137,826,1347,1238,1093,2042,63,1581
"4020",450143,NA,NA,1514,1514,2370,NA,NA
"4021",450144,NA,NA,1769,NA,2063,NA,NA
"4022",450147,1118,NA,431,1468,1351,683,1568
"4023",450148,NA,NA,723,338,1242,NA,NA
"4024",450152,75,NA,995,918,810,1984,1264
"4025",450154,2246,NA,2623,744,980,1478,NA
"4026",450155,NA,NA,NA,1514,2259,NA,NA
"4027",450162,NA,NA,NA,NA,1577,NA,NA
"4028",450163,NA,NA,2594,766,1113,1514,NA
"4029",450165,NA,NA,2515,2387,820,1347,NA
"4030",450176,575,NA,1644,1295,2141,130,1794
"4031",450177,1514,NA,2340,2714,918,1347,NA
"4032",450178,NA,NA,2464,2432,2636,NA,NA
"4033",450184,2583,683,158,476,987,2381,336
"4034",450187,1640,NA,1257,164,1093,1478,NA
"4035",450192,NA,NA,2749,2543,566,1391,NA
"4036",450193,1388,1698,1654,2757,2101,2012,1977
"4037",450194,NA,NA,2749,2636,338,NA,NA
"4038",450196,826,1017,1529,1759,2254,225,2130
"4039",450200,664,2027,820,1216,1710,1290,1889
"4040",450203,87,NA,1306,471,1947,1796,1168
"4041",450209,1322,1,909,1045,1400,955,1200
"4042",450210,NA,NA,2105,2355,646,NA,NA
"4043",450211,1107,2555,1251,1156,2075,1075,317
"4044",450213,2305,1882,1577,164,176,205,1698
"4045",450214,NA,NA,1431,2450,2355,NA,NA
"4046",450219,NA,NA,1670,2324,750,NA,NA
"4047",450221,NA,NA,2007,1905,2543,NA,NA
"4048",450222,1221,2650,2058,1954,2066,914,1823
"4049",450229,1906,130,1578,1846,2254,1228,383
"4050",450231,2106,405,2116,2396,262,1895,567
"4051",450235,NA,NA,1640,1670,39,NA,NA
"4052",450236,2606,NA,462,630,1657,2594,NA
"4053",450237,1998,640,2003,2239,72,810,1666
"4054",450241,NA,NA,NA,NA,1431,NA,NA
"4055",450243,NA,NA,NA,NA,1347,NA,NA
"4056",450253,NA,NA,1796,NA,1478,NA,NA
"4057",450271,591,2088,728,548,1461,52,1625
"4058",450272,1514,NA,108,930,834,2275,NA
"4059",450280,1017,1796,1798,1811,2192,1063,600
"4060",450289,2275,NA,2418,14,2275,2154,821
"4061",450292,NA,NA,431,256,993,1640,NA
"4062",450293,NA,NA,NA,NA,1640,NA,NA
"4063",450299,2288,1934,413,664,614,2464,NA
"4064",450306,NA,NA,2063,NA,1514,NA,NA
"4065",450324,1567,885,2126,1840,2367,1319,1360
"4066",450330,2387,NA,2529,575,1203,2288,956
"4067",450340,39,NA,506,885,1233,2464,1885
"4068",450346,1128,119,1916,1720,2205,1380,1228
"4069",450347,1743,NA,728,557,1216,2355,NA
"4070",450348,NA,NA,NA,1514,498,NA,NA
"4071",450351,1547,NA,2690,87,905,2105,NA
"4072",450352,2131,NA,1258,1209,2145,338,NA
"4073",450358,1837,1732,1698,56,307,2315,503
"4074",450369,NA,NA,1547,1215,2665,NA,NA
"4075",450370,NA,NA,2432,498,930,NA,NA
"4076",450372,1640,NA,949,1063,1599,2246,NA
"4077",450379,NA,NA,1347,2594,826,NA,839
"4078",450388,281,2032,98,821,906,69,1583
"4079",450389,2529,NA,1563,1118,2375,423,NA
"4080",450395,NA,NA,847,52,1095,1640,NA
"4081",450399,NA,NA,2176,1905,2355,NA,NA
"4082",450400,NA,NA,2105,2176,498,NA,NA
"4083",450403,530,1301,1348,1286,1815,640,1928
"4084",450411,NA,NA,1,2305,2727,NA,NA
"4085",450419,NA,NA,87,2606,652,NA,NA
"4086",450422,NA,NA,NA,NA,NA,NA,NA
"4087",450424,909,2105,1797,1617,2006,1060,1640
"4088",450431,1616,1376,1676,2541,2468,2262,2101
"4089",450447,1347,NA,462,792,1242,2176,NA
"4090",450451,NA,NA,2555,1824,557,1347,NA
"4091",450460,NA,NA,2481,2105,2749,NA,NA
"4092",450462,1693,488,1392,2399,2566,1894,1303
"4093",450465,2355,NA,14,288,365,1301,NA
"4094",450469,423,2275,1187,1460,2012,498,992
"4095",450475,NA,NA,63,2650,480,NA,NA
"4096",450484,506,2209,834,955,1371,2701,812
"4097",450488,NA,NA,NA,NA,NA,NA,NA
"4098",450489,NA,NA,NA,NA,2046,NA,NA
"4099",450498,NA,NA,2305,1347,2340,NA,NA
"4100",450508,2324,NA,930,857,1526,205,2177
"4101",450518,2665,2105,1184,1277,1571,205,1248
"4102",450537,480,1301,834,703,1611,99,1263
"4103",450539,NA,NA,2650,1824,683,1215,NA
"4104",450558,744,2738,598,894,1366,2678,1363
"4105",450563,652,2131,1174,1221,1930,909,881
"4106",450565,NA,NA,582,2749,506,NA,NA
"4107",450571,1269,245,1139,1710,2490,1421,1882
"4108",450573,NA,NA,99,2623,775,1215,NA
"4109",450578,NA,NA,NA,NA,1854,NA,NA
"4110",450580,NA,NA,235,225,63,1391,NA
"4111",450584,NA,NA,NA,1112,141,NA,NA
"4112",450586,NA,NA,1301,1577,108,NA,NA
"4113",450587,NA,NA,988,267,1889,63,1302
"4114",450596,2229,NA,471,328,1345,1769,NA
"4115",450597,NA,NA,1743,498,717,NA,NA
"4116",450604,NA,NA,2529,622,1075,2288,NA
"4117",450605,NA,NA,299,2131,566,NA,NA
"4118",450610,1179,2568,1562,2158,2744,1811,486
"4119",450617,1978,2749,2412,2579,122,1657,1678
"4120",450620,NA,NA,NA,1215,2582,NA,NA
"4121",450634,930,99,1385,1103,2064,365,1235
"4122",450638,557,1704,1225,1392,1388,622,1161
"4123",450639,548,1984,1192,1693,2054,575,1181
"4124",450641,NA,NA,1257,1743,2529,NA,NA
"4125",450643,2370,NA,1036,1313,1858,141,1808
"4126",450644,288,1959,717,1017,1585,205,1834
"4127",450647,640,2450,1118,1880,1930,1322,1980
"4128",450651,930,2418,1053,1479,2136,2157,1596
"4129",450653,1670,NA,840,267,318,NA,NA
"4130",450654,2515,NA,1547,1547,1661,NA,NA
"4131",450656,2275,NA,512,196,980,2727,1701
"4132",450658,NA,NA,2027,1905,348,NA,NA
"4133",450659,1431,NA,2497,450,652,1391,NA
"4134",450661,678,1670,683,385,690,1882,NA
"4135",450662,1053,1514,995,1395,1988,164,1085
"4136",450668,598,1984,1192,1075,1724,787,2066
"4137",450669,256,1610,669,683,1313,2582,1690
"4138",450670,710,1854,1591,1903,2292,606,1165
"4139",450672,1198,480,1025,1313,1523,1744,2054
"4140",450674,NA,NA,NA,NA,NA,NA,NA
"4141",450675,678,1796,1099,1529,2003,1025,1584
"4142",450677,840,2027,1269,1697,1778,2404,619
"4143",450678,225,NA,857,1093,1506,214,1574
"4144",450684,703,NA,1404,1748,1571,703,1215
"4145",450686,857,52,1209,1063,2106,1128,1822
"4146",450688,2606,NA,186,130,357,1854,NA
"4147",450690,1431,NA,318,288,1174,NA,NA
"4148",450694,NA,NA,1391,1478,2481,NA,NA
"4149",450697,450,NA,119,395,548,1905,1167
"4150",450698,NA,NA,NA,NA,1743,NA,NA
"4151",450702,787,2606,1400,1233,1479,235,490
"4152",450709,357,NA,413,530,1302,1301,1084
"4153",450711,630,2259,1649,2051,2250,471,1283
"4154",450713,1460,328,1865,2256,2473,357,1225
"4155",450716,2568,NA,2555,2606,865,2194,NA
"4156",450718,395,1640,697,1045,1567,423,633
"4157",450723,1168,1547,1873,1883,1942,1145,2129
"4158",450730,2678,NA,678,385,1213,1391,592
"4159",450742,186,1112,1045,357,1404,385,1812
"4160",450743,235,2209,1319,958,1932,488,1485
"4161",450746,NA,NA,NA,NA,1514,NA,NA
"4162",450747,2543,NA,737,759,1583,2131,647
"4163",450749,NA,NA,1984,2176,2450,NA,NA
"4164",450754,NA,NA,2568,308,995,NA,NA
"4165",450755,NA,NA,1959,1610,2404,NA,NA
"4166",450766,NA,NA,NA,NA,NA,606,1278
"4167",450771,308,1959,930,877,1611,413,872
"4168",450774,NA,NA,NA,NA,NA,NA,NA
"4169",450775,980,2105,1978,2108,2098,1145,1089
"4170",450779,63,NA,1424,1421,1899,2714,1277
"4171",450780,NA,NA,NA,NA,NA,NA,NA
"4172",450788,1174,153,1093,1800,2078,862,1602
"4173",450797,NA,NA,NA,NA,NA,NA,NA
"4174",450801,1693,498,2147,2354,82,1665,1824
"4175",450803,NA,NA,1391,1905,1704,NA,NA
"4176",450804,NA,NA,NA,NA,NA,NA,NA
"4177",450808,NA,NA,NA,NA,NA,NA,NA
"4178",450809,413,2387,1371,1416,2126,267,1861
"4179",450820,1005,2387,1578,1903,2596,1240,1790
"4180",450822,2027,NA,1984,2594,2582,NA,NA
"4181",450825,NA,NA,NA,NA,NA,NA,NA
"4182",450827,NA,NA,NA,NA,1905,NA,NA
"4183",450828,1743,NA,2650,288,810,NA,NA
"4184",450831,NA,NA,NA,NA,NA,NA,NA
"4185",450833,NA,NA,2275,2568,1095,NA,NA
"4186",450834,NA,NA,NA,NA,NA,NA,NA
"4187",450840,NA,NA,2259,2623,521,NA,NA
"4188",450844,1277,1514,1005,1559,2170,955,493
"4189",450845,NA,NA,NA,NA,NA,NA,NA
"4190",450847,2387,NA,909,865,2080,413,1131
"4191",450848,1640,NA,2701,39,717,2209,NA
"4192",450851,1012,NA,NA,205,NA,NA,1693
"4193",450853,NA,NA,NA,NA,NA,NA,NA
"4194",450855,99,2665,277,557,1697,1431,1815
"4195",450856,NA,NA,NA,NA,NA,NA,NA
"4196",450860,NA,NA,NA,NA,NA,NA,NA
"4197",450862,395,2636,1313,1705,1969,958,1196
"4198",450864,NA,NA,NA,NA,NA,NA,NA
"4199",450865,NA,NA,NA,NA,NA,NA,NA
"4200",450867,NA,NA,2727,75,810,2063,NA
"4201",450869,1156,1295,1591,2042,2180,1225,1182
"4202",450871,NA,NA,NA,NA,NA,NA,NA
"4203",450872,NA,NA,NA,NA,NA,NA,NA
