"","Provider.ID","HAI_1_SIR","HAI_1a_SIR","HAI_2_SIR","HAI_2a_SIR","HAI_3_SIR","HAI_4_SIR","HAI_5_SIR","HAI_6_SIR","COMP_HIP_KNEE","PSI_90_SAFETY"
"40",10078,0.254922808064744,0.447666596919415,-0.160518132589987,-0.248404028967539,0.614362852054251,NA,0.32398625419182,0.256221402550346,-0.416141806569594,-0.190976718876101
"41",10079,-0.268095608263913,NA,-0.20288662449679,0.566388866398809,0.614362852054251,NA,NA,0.0684144468075488,-0.0176939102802874,0.0587877862580731
"42",10083,0.503486015824897,0.447666596919415,0.386836979070876,0.269438526180885,0.160744054662915,NA,0.347571657260457,0.43833723842215,0.164928042185645,-0.112103717254783
"43",10085,0.218098629137313,0.447666596919415,0.148657348892091,0.0962849218031308,0.0225530117445422,0.556429750701516,0.461512407296267,0.531834207731335,-0.142208877870696,-0.190976718876101
"44",10086,NA,NA,-0.477709274703081,NA,NA,NA,NA,0.570046012579437,NA,0.17709728869005
"45",10087,-0.268095608263913,-0.163116839155474,-0.130745678817638,0.164251757166361,-0.104536811659613,NA,-0.052840388145998,0.316384669757996,NA,0.0587877862580731
"46",10089,0.0408822680490556,-0.139059723511386,0.32729207152618,-0.0582587157489768,0.614362852054251,NA,0.283127034791224,0.00987721384875468,0.210583530302128,0.216533789500709
"47",10090,0.0938170252572365,0.105520952203503,0.308970561512427,0.348733167437987,0.284388672010933,0.556429750701516,0.237284983756408,0.0765446180518257,-0.233519854103662,-0.190976718876101
"48",10091,NA,NA,NA,NA,NA,NA,NA,0.256221402550346,NA,0.0456422859878534
"49",10092,-0.152444671319953,0.110866977902189,0.110869234488726,0.275102429127821,0.294341489506439,0.363558183410561,0.430951039939723,0.231017871693088,-0.279175342220145,0.019351285447414
"50",10095,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0324967857176337
"51",10097,NA,NA,NA,NA,NA,NA,NA,0.772487276561933,NA,0.0850787867985125
"52",10099,NA,NA,-0.477709274703081,NA,NA,NA,NA,0.122886594144204,NA,-0.112103717254783
"53",10100,0.162862360746168,0.179697058772773,-0.115859451931464,0.209562980741848,0.129737200157685,NA,0.144604315359933,0.5513466187176,-0.279175342220145,0.111369787338952
"54",10101,NA,NA,0.595244155477314,NA,NA,NA,NA,0.772487276561933,NA,0.019351285447414
"55",10102,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019351285447414
"56",10103,-0.268095608263913,-0.2252643879027,-0.186855303234756,0.0873845028865173,0.548138335641845,NA,-0.052840388145998,0.0269505734617363,0.119272554069162,0.137660787879391
"57",10104,0.145984612071096,0.338741323308685,-0.0162362412316838,0.189334755931363,0.614362852054251,NA,0.0206979020556853,0.617201005796243,-0.416141806569594,-0.190976718876101
"58",10108,0.503486015824897,NA,0.595244155477314,0.566388866398809,0.614362852054251,NA,NA,-0.0218304540039255,NA,0.0587877862580731
"59",10109,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0587877862580731
"60",10110,NA,NA,NA,NA,NA,NA,NA,0.772487276561933,NA,0.0719332865282928
"61",10112,NA,NA,0.595244155477314,NA,NA,NA,NA,0.159472364743451,NA,0.19024278896027
"62",10113,-0.0389034529603764,-0.0174376388662773,0.0994182907301304,0.347114909453148,0.350613188423339,0.0604742919533463,0.12998800923289,0.411507673316036,-0.416141806569594,-0.190976718876101
"63",10114,-0.268095608263913,-0.2252643879027,-0.457097575937609,-0.186910225543663,-0.104536811659613,NA,0.585418820600514,0.360287594477092,-0.279175342220145,-0.0726672164441239
"64",10118,0.231140525840778,-0.00540908104423353,0.2276688608264,-0.0784869405594621,0.614362852054251,NA,NA,-0.225084735110849,NA,0.426861793824225
"65",10120,NA,NA,0.595244155477314,NA,NA,NA,NA,0.772487276561933,NA,0.0587877862580731
"66",10125,NA,NA,NA,NA,NA,NA,NA,0.543216447473323,NA,0.0324967857176337
"67",10126,NA,NA,0.595244155477314,0.566388866398809,NA,NA,NA,0.414759741813747,-0.279175342220145,0.137660787879391
"68",10128,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0324967857176337
"69",10129,NA,NA,-0.114714357555605,NA,NA,NA,NA,0.00825117959989929,NA,0.0982242870687322
"70",10130,0.503486015824897,NA,0.595244155477314,NA,NA,NA,NA,0.12451262839306,NA,0.0324967857176337
"71",10131,-0.268095608263913,-0.0949550114972259,-0.477709274703081,-0.375336139653334,0.28783387806707,0.0446771921561824,0.585418820600514,0.509882745371788,-0.187864365987179,0.216533789500709
"72",10138,NA,NA,NA,NA,NA,NA,NA,0.772487276561933,NA,0.019351285447414
"73",10139,-0.0488766680865554,-0.117007367504306,0.361644902801966,0.495185515065901,0.157298848606778,0.388907017968801,0.233630907224647,0.447280426790855,-0.370486318453111,-0.0332307156334648
"74",10144,-0.0741932910991637,0.165663741313722,-0.477709274703081,-0.279960059671896,0.100644349016975,NA,0.139621483725714,0.428581032929018,-0.0965533897542127,-0.190976718876101
"75",10146,NA,NA,NA,NA,NA,NA,NA,0.772487276561933,NA,0.0982242870687322
"76",10148,NA,NA,NA,NA,NA,NA,NA,0.772487276561933,NA,-0.0595217161739042
"77",10149,-0.160116375263167,-0.157770813456788,0.489895472898236,0.566388866398809,0.614362852054251,0.377518411138287,0.423642886876202,0.0676014296831211,NA,0.387425293013566
"78",10150,NA,NA,NA,NA,NA,NA,NA,0.772487276561933,0.0279615778361957,-0.151540218065442
"79",10157,0.503486015824897,NA,0.207057162060928,0.566388866398809,0.233858983187595,NA,NA,-0.0559771732298887,-0.142208877870696,0.17709728869005
"80",10158,NA,NA,0.595244155477314,NA,NA,NA,NA,0.772487276561933,-0.416141806569594,0.00620578517719428
"81",10164,0.503486015824897,NA,0.595244155477314,0.566388866398809,0.614362852054251,NA,NA,0.35378345748167,-0.416141806569594,-0.190976718876101
"82",10168,NA,NA,NA,NA,NA,NA,NA,0.772487276561933,-0.0965533897542127,0.269115790581588
"83",10169,NA,NA,0.595244155477314,NA,NA,NA,NA,0.772487276561933,NA,0.124515287609172
"84",11300,NA,NA,NA,NA,NA,NA,NA,0.772487276561933,NA,NA
"85",11302,NA,NA,NA,NA,NA,NA,NA,0.278172864909894,NA,NA
"86",11304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",11305,NA,NA,NA,NA,NA,NA,NA,0.345653286237393,NA,NA
"88",13300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",13301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",20001,0.0976528772288438,-0.0541915655447443,-0.276172664551801,-0.364918603875934,0.0956679402692215,0.556429750701516,0.0522558357390728,0.176545724356432,-0.416141806569594,-0.190976718876101
"91",20006,0.314762098821818,0.447666596919415,0.400578111581191,0.136741371424101,-0.104536811659613,NA,NA,0.449719478164138,-0.416141806569594,0.0982242870687322
"92",20008,NA,NA,NA,NA,NA,NA,NA,0.772487276561933,-0.187864365987179,0.0719332865282928
"93",20012,0.0884468324969863,NA,0.296374523377972,NA,-0.104536811659613,NA,NA,0.612322903049677,-0.324830830336628,-0.151540218065442
"94",20017,0.0362792456831269,0.100843179717153,-0.0162362412316838,-0.0873873594760756,0.614362852054251,NA,NA,-0.335045301189695,-0.233519854103662,-0.125249217525003
"95",20018,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019351285447414
"96",20024,0.0615958686957351,NA,-0.477709274703081,NA,NA,NA,NA,0.415572758938175,-0.324830830336628,0.0456422859878534
"97",20026,-0.0235600450739472,NA,-0.477709274703081,NA,0.19404771320557,NA,-0.052840388145998,0.175732707232005,-0.279175342220145,-0.190976718876101
"98",21301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",21302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",21303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",21304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",21305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",21306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",21307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",21308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",21309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",21310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",21311,NA,NA,NA,NA,NA,NA,NA,0.772487276561933,-0.0176939102802874,NA
"109",21312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",21313,NA,NA,NA,NA,NA,NA,NA,0.348092337610676,NA,NA
"111",30001,0.196617858096312,0.0286718327848904,0.191025840798894,0.155351338249748,NA,NA,NA,-0.0510990704833225,NA,-0.138394717795222
"112",30002,0.063130209484378,0.089482875107445,0.217363011443664,0.346305780460729,0.218929756944335,0.0718628987838599,0.322989687864976,0.162724433241161,-0.324830830336628,-0.00693971509302542
"113",30006,0.00175657793866107,0.0981701668678099,-0.256706060162188,-0.112470358241077,-0.104536811659613,0.308084646913544,0.347239468484842,-0.199881204253591,-0.233519854103662,0.242824790041149
"114",30007,0.0424166088376986,0.183038324834452,0.136061310757636,0.281575461067176,-0.104536811659613,NA,NA,-0.0478470019856117,0.164928042185645,0.0719332865282928
"115",30010,-0.0350676009887691,-0.083594706887518,-0.477709274703081,-0.375336139653334,0.021787410398734,NA,-0.052840388145998,-0.335045301189695,-0.279175342220145,0.19024278896027
"116",30011,0.43674219151893,0.359457172891094,0.0101009294130858,0.135932242431682,0.252616216159895,0.398458752729877,0.327308141947966,-0.142970005543652,0.164928042185645,0.124515287609172
"117",30012,0.503486015824897,0.447666596919415,0.417754527219084,0.271865913158143,0.280177864608988,NA,-0.052840388145998,-0.335045301189695,0.119272554069162,-0.190976718876101
"118",30013,0.27947226068303,0.344755602219707,0.0994182907301304,-0.224130159194956,0.436360539153853,NA,0.0502627030853852,0.109878320153361,-0.142208877870696,0.255970290311369
"119",30014,-0.268095608263913,-0.2252643879027,-0.477709274703081,-0.375336139653334,-0.0291250790975087,NA,0.120354534740067,-0.335045301189695,-0.324830830336628,0.124515287609172
"120",30016,0.503486015824897,0.447666596919415,0.228813955202259,0.326077555650244,0.235390185879211,NA,0.325315009294278,0.380613022587784,-0.187864365987179,-0.125249217525003
"121",30022,-0.0649872463673061,-0.0468407802090509,-0.414729084030806,-0.112470358241077,0.344488377656874,0.556429750701516,0.0432867387974785,0.217196580577817,NA,-0.190976718876101
"122",30023,0.192014835730384,0.162322475252043,-0.477709274703081,-0.363300345891095,-0.0195550622749067,NA,0.343917580728696,-0.13321380005052,0.210583530302128,-0.138394717795222
"123",30024,0.0393479272604127,0.114876497176204,-0.268157003920784,-0.0501674258247827,-0.0586007309111229,0.15672638839188,0.319335611333216,-0.00150502589323306,NA,-0.190976718876101
"124",30030,0.118366477875523,0.0473829227302918,-0.157082849462408,-0.0550221997792992,0.217015753579815,NA,0.123344233720598,0.0147553165953209,0.0736170659526787,0.20338828923049
"125",30033,NA,NA,0.595244155477314,NA,NA,NA,NA,-0.251101283092536,-0.0965533897542127,0.150806288149611
"126",30036,0.21656428834867,0.186379590896131,0.0914026300991135,0.118940533590874,0.208594138775925,0.207056683094472,0.0472730041048537,-0.335045301189695,0.210583530302128,-0.0463762159036845
"127",30037,0.0170999858250903,0.153635183491678,0.420044715970803,0.376243553180247,0.614362852054251,NA,0.202737351092489,0.109878320153361,-0.142208877870696,0.255970290311369
"128",30038,0.297117179752424,0.339409576521021,-0.308235307075868,0.0768658259850649,0.503733457584971,NA,0.284123601118067,-0.0868718239581411,0.0736170659526787,-0.190976718876101
"129",30043,0.503486015824897,0.447666596919415,0.0822418750922372,0.566388866398809,0.350995989096243,NA,0.585418820600514,-0.247849214594825,-0.416141806569594,-0.190976718876101
"130",30055,-0.268095608263913,-0.2252643879027,-0.477709274703081,-0.375336139653334,0.402674079938294,NA,-0.052840388145998,-0.00800916288865463,0.0279615778361957,-0.0463762159036845
"131",30061,0.328571165919604,0.372822237137809,0.357064525298528,0.566388866398809,0.507944264986916,NA,0.346575090933613,0.291994156025165,0.119272554069162,0.19024278896027
"132",30062,0.503486015824897,NA,0.12461036699904,0.566388866398809,0.614362852054251,NA,NA,0.546468515971034,-0.142208877870696,-0.177831218605881
"133",30064,-0.208448110105419,-0.195861246559926,-0.348313610230952,-0.227366675164634,-0.104536811659613,0.00683762752576653,0.254558800088368,-0.335045301189695,0.256239018418611,-0.190976718876101
"134",30065,-0.0197241931023399,0.272584255287444,0.0891124413473944,0.199044303840396,0.0949023389234134,0.123295316728114,0.516987932823906,0.265164590919051,0.0736170659526787,0.282261290851808
"135",30068,NA,NA,NA,NA,NA,NA,NA,0.325327858126701,0.164928042185645,-0.0200852153632451
"136",30069,0.503486015824897,0.447666596919415,0.196751312678192,0.146450919333134,0.614362852054251,NA,0.363184529714343,-0.299882310558197,-0.0176939102802874,0.00620578517719428
"137",30071,NA,NA,NA,NA,NA,NA,NA,0.25866045392363,NA,0.0719332865282928
"138",30073,0.503486015824897,NA,0.595244155477314,NA,NA,NA,NA,0.360287594477092,-0.416141806569594,0.111369787338952
"139",30074,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019351285447414
"140",30077,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019351285447414
"141",30078,NA,NA,NA,NA,NA,NA,NA,-0.335045301189695,NA,-0.190976718876101
"142",30083,0.319365121187746,0.447666596919415,-0.00478529747308833,0.566388866398809,0.614362852054251,NA,NA,-0.335045301189695,0.0279615778361957,0.111369787338952
"143",30084,NA,NA,-0.191435680738194,NA,NA,NA,NA,0.0667884125586934,NA,0.124515287609172
"144",30085,0.103790240383416,0.233157315759634,-0.123875112562481,-0.0647317476883321,0.197875719934611,0.136520795628066,0.198751085785114,-0.092562943829135,0.301894506535094,0.229679289770929
"145",30087,-0.157814864080203,-0.157102560244452,0.0032303631579285,-0.276723543702218,0.331090354105231,0.326820742021808,0.300400851123183,-0.241345077599403,0.210583530302128,-0.0595217161739042
"146",30088,0.177438598238276,0.336068310459342,0.409738866588067,0.271865913158143,0.272521851150907,0.369068799618874,0.313024024596538,0.144838056503752,-0.187864365987179,0.295406791122028
"147",30089,-0.00821663718751794,0.0908193815321165,0.199041501429911,0.292094137968628,-0.0528587208175617,0.148276776872467,0.356872942977666,0.226952786070949,-0.142208877870696,-0.190976718876101
"148",30092,-0.268095608263913,-0.2252643879027,-0.477709274703081,-0.324462154254963,-0.104536811659613,0.244161498897113,-0.00753814387155614,-0.335045301189695,0.0736170659526787,0.229679289770929
"149",30093,0.191247665336062,0.447666596919415,0.382256601567438,0.379480069149925,0.424493718293827,0.556429750701516,0.0725193510515637,0.243213128559503,0.0736170659526787,0.20338828923049
"150",30094,0.0163328154307688,-0.150420028121094,0.413174149715646,0.415081744816379,0.135096409578342,0.173625611430706,0.0964369428958153,-0.0120742485107931,0.119272554069162,0.111369787338952
"151",30101,0.503486015824897,0.447666596919415,0.321566599646882,0.199044303840396,-0.104536811659613,NA,NA,0.29362019027402,-0.0965533897542127,0.255970290311369
"152",30103,0.0922826844685936,0.158312955978029,-0.0311224681178579,0.136741371424101,0.128971598811877,0.270612456697015,0.1097244939204,0.120447542770921,0.0736170659526787,0.269115790581588
"153",30105,0.340845892228747,0.305996915904233,-0.0105107693523861,0.13835962940894,NA,NA,NA,0.351344406108387,NA,0.20338828923049
"154",30107,NA,NA,NA,NA,NA,NA,NA,NA,-0.233519854103662,0.124515287609172
"155",30108,NA,NA,NA,NA,NA,NA,NA,NA,-0.187864365987179,0.150806288149611
"156",30110,0.350819107354926,0.447666596919415,0.507071888536129,0.379480069149925,0.614362852054251,0.556429750701516,0.411351902178461,-0.276304813949794,NA,-0.190976718876101
"157",30111,0.393780649436928,0.447666596919415,0.273472635860781,0.343878393483471,-0.104536811659613,NA,0.250572534780992,0.243213128559503,NA,-0.190976718876101
"158",30112,NA,NA,NA,NA,NA,NA,NA,NA,-0.370486318453111,-0.0726672164441239
"159",30113,NA,NA,NA,NA,NA,NA,NA,0.772487276561933,NA,0.0456422859878534
"160",30114,0.503486015824897,0.447666596919415,0.333017543405478,0.105185340719744,0.401525677919582,NA,NA,-0.141343971294797,0.0736170659526787,-0.190976718876101
"161",30115,-0.0143540003420896,-0.0809216940381749,0.595244155477314,0.566388866398809,0.218546956271431,0.556429750701516,0.476460902198924,0.471670940523686,0.119272554069162,0.019351285447414
"162",30117,0.503486015824897,NA,0.595244155477314,NA,NA,NA,NA,0.772487276561933,-0.279175342220145,0.0850787867985125
"163",30118,NA,NA,NA,NA,NA,NA,NA,0.121260559895349,0.0736170659526787,0.0587877862580731
"164",30119,0.43674219151893,0.447666596919415,0.389127167822596,0.566388866398809,-0.104536811659613,0.298532912152468,0.115039514330233,0.0602842755632718,-0.0176939102802874,0.17709728869005
"165",30120,NA,NA,NA,NA,NA,NA,NA,0.772487276561933,NA,-0.0332307156334648
"166",30121,0.503486015824897,0.447666596919415,0.386836979070876,0.484666838164448,-0.104536811659613,NA,0.585418820600514,-0.0454079506123286,-0.0176939102802874,-0.190976718876101
"167",30122,0.341613062623069,0.447666596919415,-0.370070403372284,0.0623015041215155,0.157681649279683,0.455769161296332,-0.052840388145998,-0.281995933820788,-0.416141806569594,0.00620578517719428
"168",30123,0.238812229783993,-0.112329595017956,0.0604850819509058,-0.112470358241077,-0.104536811659613,0.556429750701516,NA,0.0610972926876995,0.256239018418611,0.0324967857176337
"169",30130,NA,NA,NA,NA,-0.104536811659613,NA,NA,0.339149149241971,-0.370486318453111,-0.151540218065442
"170",30131,NA,NA,0.595244155477314,NA,NA,NA,NA,0.35378345748167,-0.0965533897542127,0.269115790581588
"171",30132,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0726672164441239
"172",30134,NA,NA,NA,NA,NA,NA,NA,0.415572758938175,NA,-0.138394717795222
"173",30136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",30137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",31300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",31301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",31302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",31304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",31305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",31307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",31308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",31309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",31311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",31312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",31313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",31314,NA,NA,NA,NA,NA,NA,NA,NA,-0.0965533897542127,NA
"187",31315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",31317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",33301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",33302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",33303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",40001,NA,NA,NA,NA,NA,NA,NA,0.772487276561933,NA,0.019351285447414
"193",40002,NA,NA,0.595244155477314,NA,NA,NA,NA,0.208253392209112,-0.416141806569594,0.17709728869005
"194",40004,-0.268095608263913,-0.2252643879027,-0.296784363317273,-0.375336139653334,0.441336947901606,0.556429750701516,0.0685330857441885,0.357035525979381,8.65269833293181,0.216533789500709
"195",40007,-0.268095608263913,-0.2252643879027,-0.332282288968918,-0.046930909855105,0.247639807412141,NA,0.156563111282059,0.431833101426729,0.0736170659526787,-0.0332307156334648
"196",40010,0.110694773932309,0.0888146218951092,-0.0150911468558242,0.12541356553023,0.329941952086519,0.556429750701516,0.585418820600514,0.129390731139626,-0.279175342220145,0.216533789500709
"197",40011,NA,NA,0.595244155477314,NA,NA,NA,NA,0.772487276561933,NA,0.0587877862580731
"198",40014,0.134477056156274,0.0694352787373721,0.595244155477314,0.566388866398809,0.614362852054251,0.556429750701516,0.298075529693881,0.322888806753418,0.210583530302128,0.19024278896027
"199",40015,NA,NA,0.595244155477314,NA,NA,NA,NA,0.772487276561933,NA,0.124515287609172
"200",40016,0.262594512007958,0.23382556897197,-0.184565114483037,-0.00566533124171505,0.393486863788596,0.468259891368508,0.381454912373147,-0.0868718239581411,NA,-0.190976718876101
"201",40017,NA,NA,NA,NA,NA,NA,NA,0.481427146016818,0.301894506535094,0.229679289770929
"202",40018,NA,NA,NA,NA,NA,NA,NA,-0.335045301189695,NA,-0.0332307156334648
"203",40019,NA,NA,0.595244155477314,NA,NA,0.556429750701516,NA,0.772487276561933,NA,-0.177831218605881
"204",40020,-0.268095608263913,-0.2252643879027,-0.477709274703081,-0.375336139653334,0.281326266627701,NA,-0.052840388145998,0.404190519196187,-0.0176939102802874,-0.151540218065442
"205",40022,0.00175657793866107,0.101511432929489,0.0959830076025517,0.267820268196046,0.173759277541654,0.479648498199021,0.585418820600514,0.418011810311458,-0.233519854103662,0.347988792202906
"206",40026,0.0654317206673424,0.266569976376422,-0.477709274703081,-0.375336139653334,0.336449563525888,NA,0.0153828816458516,-0.0576032074787441,0.301894506535094,0.0719332865282928
"207",40027,-0.268095608263913,0.00127345107912411,-0.0929575644142734,-0.374628151784967,0.458945778855194,NA,0.19343606537528,-0.0242695053772085,0.119272554069162,0.216533789500709
"208",40029,-0.0504110088751983,-0.178486663039196,0.489895472898236,0.566388866398809,0.614362852054251,0.556429750701516,-0.052840388145998,-0.295817224936059,-0.0965533897542127,0.269115790581588
"209",40036,0.0907483436799507,0.0239940602985401,0.0707909313336417,-0.0582587157489768,0.266779841057345,NA,0.402382805236867,0.127764696890771,-0.324830830336628,0.400570793283785
"210",40039,NA,NA,0.234539427081557,0.0792932129623232,NA,NA,0.303722738879329,0.537525327602329,-0.233519854103662,0.137660787879391
"211",40041,-0.0803306542537354,0.447666596919415,0.40401339470877,0.566388866398809,-0.104536811659613,NA,-0.0467364193940796,0.495248437132089,-0.279175342220145,0.17709728869005
"212",40047,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0324967857176337
